zip,ruca,population,median_household_income,within_10_miles_count
31765,Suburban,"2,516","$33,636",0.0
31768,Urban,"22,024","$37,986",1.0
31771,Suburban,"7,744","$50,081",1.0
31772,Suburban,543,"$49,025",0.0
31773,Suburban,"4,583","$63,063",1.0
31774,Suburban,"6,309","$40,543",1.0
31775,Suburban,"3,046","$47,528",1.0
31778,Suburban,"2,612","$50,577",0.0
31779,Suburban,"9,575","$44,295",1.0
31780,Suburban,"2,092","$33,592",0.0
31781,Suburban,"2,094","$39,141",1.0
31783,Rural,"1,512","$51,424",0.0
31784,Suburban,"1,030","$33,333",0.0
31787,Suburban,"1,255","$47,500",0.0
31788,Urban,"9,940","$49,815",1.0
31789,Suburban,"1,337","$44,045",1.0
31790,Rural,"2,318","$47,759",0.0
31791,Suburban,"11,434","$58,459",1.0
31792,Urban,"22,915","$43,783",1.0
31793,Urban,"9,267","$70,585",2.0
31794,Urban,"28,009","$39,652",2.0
31795,Suburban,"1,610","$31,064",2.0
31796,Suburban,"1,231","$47,279",0.0
31798,Suburban,"1,209","$46,111",0.0
31801,Suburban,"2,829","$56,129",0.0
31803,Suburban,"4,681","$42,225",0.0
31804,Suburban,"6,266","$89,139",2.0
31805,Suburban,"2,223","$37,917",0.0
31806,Suburban,"4,462","$50,893",0.0
31807,Suburban,"2,000","$98,108",2.0
31808,Suburban,"8,406","$93,469",5.0
31810,Suburban,220,"$25,179",0.0
31811,Suburban,"6,028","$85,449",0.0
31812,Suburban,663,"$34,427",0.0
31814,Suburban,0,,0.0
31815,Suburban,"3,515","$33,000",0.0
31816,Suburban,"4,956","$37,280",0.0
31820,Urban,"12,477","$98,376",6.0
31821,Suburban,40,,0.0
31822,Suburban,"5,899","$52,813",0.0
31823,Suburban,602,"$68,482",0.0
31824,Suburban,"1,131","$24,955",0.0
31825,Rural,"2,512","$43,862",0.0
31826,Suburban,"1,962","$65,734",0.0
31827,Suburban,"2,114","$43,534",0.0
31829,Urban,"1,467","$120,725",1.0
31830,Rural,"2,523","$50,956",0.0
31831,Suburban,"3,751","$65,316",0.0
31832,Suburban,175,,0.0
31833,Urban,"6,872","$55,438",1.0
31836,Suburban,809,"$28,661",0.0
31901,Urban,"5,728","$34,578",9.0
31903,Urban,"19,587","$24,840",8.0
31904,Urban,"34,865","$56,036",9.0
31905,Urban,"16,973","$60,121",4.0
31906,Urban,"20,722","$33,937",9.0
31907,Urban,"61,085","$49,209",8.0
31909,Urban,"40,062","$63,787",8.0
32003,Urban,"29,505","$103,019",10.0
32008,Rural,"5,920","$42,802",0.0
32009,Suburban,"3,372","$65,850",0.0
32011,Suburban,"14,791","$67,087",0.0
32013,Suburban,66,,0.0
32024,Suburban,"18,712","$57,636",1.0
32025,Urban,"23,649","$47,439",1.0
32033,Suburban,"4,666","$71,360",1.0
32034,Suburban,"38,747","$87,047",2.0
32038,Suburban,"9,905","$45,188",0.0
32040,Suburban,"8,006","$61,040",1.0
32043,Urban,"30,249","$64,973",3.0
32044,Suburban,"2,268","$41,214",1.0
32046,Suburban,"10,745","$64,338",0.0
32052,Suburban,"8,712","$43,330",0.0
32053,Suburban,"3,729","$34,267",0.0
32054,Suburban,"12,757","$54,696",0.0
32055,Urban,"16,184","$41,065",1.0
32058,Suburban,"5,411","$53,529",1.0
32059,Suburban,"2,670","$43,634",0.0
32060,Suburban,"23,078","$49,604",0.0
32061,Suburban,344,,0.0
32062,Rural,"1,862","$56,311",0.0
32063,Suburban,"14,024","$64,533",1.0
32064,Suburban,"7,433","$40,871",1.0
32065,Urban,"39,146","$79,984",7.0
32066,Rural,"6,973","$57,747",0.0
32068,Urban,"57,231","$73,178",4.0
32071,Suburban,"2,987","$39,531",0.0
32073,Urban,"42,278","$67,370",11.0
32079,Urban,384,"$52,500",2.0
32080,Urban,"21,001","$82,231",1.0
32081,Suburban,"20,867","$128,570",2.0
32082,Urban,"28,721","$114,291",0.0
32083,Suburban,"2,159","$55,800",0.0
32084,Urban,"35,618","$61,025",1.0
32086,Urban,"32,753","$63,840",1.0
32087,Suburban,"5,605","$69,375",0.0
32091,Suburban,"15,618","$48,175",1.0
32092,Urban,"42,245","$91,116",0.0
32094,Rural,"3,358","$58,086",0.0
32095,Suburban,"15,021","$92,941",1.0
32096,Rural,"2,793","$41,192",0.0
32097,Suburban,"20,752","$73,779",2.0
32102,Rural,"2,319","$48,500",0.0
32110,Suburban,"8,909","$40,526",0.0
32112,Suburban,"7,501","$38,913",0.0
32113,Suburban,"4,966","$38,526",0.0
32114,Urban,"34,560","$36,034",5.0
32117,Urban,"29,100","$44,139",5.0
32118,Urban,"18,123","$45,962",5.0
32119,Urban,"22,677","$46,606",5.0
32124,Urban,"7,449","$70,455",5.0
32127,Urban,"28,136","$57,760",4.0
32128,Urban,"21,811","$82,553",4.0
32129,Urban,"22,670","$53,091",5.0
32130,Suburban,"4,756","$52,889",1.0
32131,Urban,"4,273","$56,553",1.0
32132,Urban,"7,667","$43,709",1.0
32133,Suburban,711,"$123,985",1.0
32134,Suburban,"7,147","$39,586",0.0
32136,Urban,"8,209","$58,433",1.0
32137,Urban,"44,687","$66,902",1.0
32139,Rural,853,"$52,606",0.0
32140,Suburban,"1,802","$54,032",0.0
32141,Urban,"18,859","$54,326",1.0
32145,Suburban,"5,539","$66,075",0.0
32147,Suburban,"1,961","$31,398",1.0
32148,Suburban,"10,552","$36,008",0.0
32157,Suburban,376,"$52,292",0.0
32159,Suburban,"29,613","$49,198",4.0
32162,Suburban,"51,373","$66,366",4.0
32163,Suburban,"24,467","$83,888",4.0
32164,Urban,"50,008","$63,091",1.0
32168,Urban,"30,060","$58,750",1.0
32169,Urban,"10,400","$80,503",1.0
32174,Urban,"51,319","$60,911",2.0
32176,Urban,"13,741","$54,958",2.0
32177,Urban,"26,087","$39,133",1.0
32179,Suburban,"8,043","$38,671",1.0
32180,Rural,"5,144","$63,476",0.0
32181,Suburban,"3,119","$37,898",0.0
32182,Suburban,55,,0.0
32187,Urban,"1,337","$35,951",1.0
32189,Suburban,"5,287","$37,075",1.0
32190,Suburban,"1,524","$62,837",0.0
32192,Suburban,0,,1.0
32193,Suburban,"1,057","$44,125",0.0
32195,Suburban,"2,984","$55,000",3.0
32202,Urban,"6,717","$33,224",8.0
32203,Urban,0,,8.0
32204,Urban,"7,750","$49,879",8.0
32205,Urban,"31,398","$53,488",5.0
32206,Urban,"16,406","$31,783",9.0
32207,Urban,"36,711","$52,846",12.0
32208,Urban,"32,244","$36,707",6.0
32209,Urban,"35,915","$26,890",8.0
32210,Urban,"66,824","$51,262",4.0
32211,Urban,"35,668","$49,205",8.0
32212,Urban,"2,275","$44,241",14.0
32214,Urban,0,,8.0
32216,Urban,"39,762","$54,739",11.0
32217,Urban,"20,303","$54,036",13.0
32218,Urban,"68,534","$59,938",2.0
32219,Urban,"14,169","$56,195",4.0
32220,Urban,"12,020","$66,808",3.0
32221,Urban,"29,346","$66,846",4.0
32222,Urban,"14,879","$71,077",7.0
32223,Urban,"25,824","$88,364",12.0
32224,Urban,"41,366","$81,185",8.0
32225,Urban,"55,401","$78,411",8.0
32226,Urban,"18,097","$88,070",2.0
32227,Urban,"3,510","$71,667",4.0
32228,Urban,412,,3.0
32233,Urban,"24,489","$70,781",4.0
32234,Suburban,"7,780","$72,825",1.0
32244,Urban,"63,709","$55,700",10.0
32246,Urban,"56,222","$68,500",9.0
32250,Urban,"28,859","$95,474",5.0
32254,Urban,"13,798","$34,159",5.0
32256,Urban,"48,988","$64,543",12.0
32257,Urban,"41,487","$67,739",9.0
32258,Urban,"41,004","$89,671",7.0
32259,Urban,"62,354","$134,552",5.0
32266,Urban,"6,880","$98,856",4.0
32277,Urban,"33,948","$51,545",8.0
32301,Urban,"32,425","$46,241",5.0
32303,Urban,"50,598","$52,450",4.0
32304,Urban,"45,853","$26,060",4.0
32305,Urban,"20,815","$47,602",2.0
32306,Urban,"1,827",,5.0
32307,Urban,"1,758",,5.0
32308,Urban,"22,415","$65,726",5.0
32309,Urban,"33,505","$90,858",0.0
32310,Urban,"14,090","$37,225",0.0
32311,Urban,"21,231","$76,494",2.0
32312,Urban,"31,956","$107,615",3.0
32313,Urban,0,,5.0
32317,Urban,"14,492","$102,318",3.0
32320,Suburban,"4,010","$55,390",0.0
32321,Suburban,"6,443","$41,723",0.0
32322,Suburban,"3,824","$36,197",0.0
32323,Suburban,104,,0.0
32324,Suburban,"5,039","$47,448",0.0
32327,Suburban,"29,946","$74,075",1.0
32328,Suburban,"3,889","$52,157",0.0
32330,Suburban,779,"$41,850",1.0
32331,Suburban,"4,775","$39,831",0.0
32332,Suburban,"1,178","$26,538",1.0
32333,Suburban,"11,695","$53,814",0.0
32334,Suburban,"1,494","$48,386",0.0
32336,Suburban,"1,553","$33,295",0.0
32337,Suburban,48,,0.0
32340,Suburban,"10,456","$35,230",0.0
32343,Suburban,"3,416","$56,288",2.0
32344,Suburban,"12,151","$50,635",0.0
32346,Suburban,"2,049","$45,647",0.0
32347,Suburban,"7,072","$49,430",1.0
32348,Rural,"13,032","$44,735",0.0
32350,Suburban,"1,421","$41,139",0.0
32351,Suburban,"17,508","$35,456",1.0
32352,Suburban,"4,618","$44,461",1.0
32355,Suburban,298,"$43,125",0.0
32356,Rural,0,,0.0
32358,Suburban,"1,256","$69,712",0.0
32359,Rural,958,"$44,175",0.0
32360,Suburban,50,"$19,457",0.0
32361,Suburban,430,,0.0
32399,Urban,0,,5.0
32401,Urban,"19,208","$41,484",3.0
32403,Urban,"1,416","$67,500",1.0
32404,Urban,"39,832","$58,853",1.0
32405,Urban,"29,999","$61,947",3.0
32407,Urban,"14,355","$64,102",3.0
32408,Urban,"19,821","$62,386",3.0
32409,Urban,"10,004","$53,811",1.0
32410,Suburban,517,"$56,875",0.0
32413,Urban,"14,472","$71,125",1.0
32420,Suburban,"2,275","$41,267",0.0
32421,Suburban,"4,197","$37,029",0.0
32423,Suburban,974,"$48,958",0.0
32424,Suburban,"7,208","$39,907",0.0
32425,Suburban,"14,135","$39,515",0.0
32426,Rural,802,"$32,239",0.0
32427,Suburban,"1,088","$31,250",0.0
32428,Suburban,"17,578","$43,542",1.0
32430,Suburban,837,"$52,685",0.0
32431,Rural,"4,412","$52,436",0.0
32432,Suburban,0,,1.0
32433,Suburban,"19,500","$45,734",0.0
32435,Urban,"6,638","$47,175",1.0
32437,Suburban,601,"$38,750",0.0
32438,Suburban,"4,920","$38,490",0.0
32439,Suburban,"13,306","$68,341",0.0
32440,Suburban,"7,731","$46,592",0.0
32442,Suburban,"3,568","$41,667",0.0
32443,Suburban,"3,082","$40,430",1.0
32444,Urban,"21,148","$76,712",2.0
32445,Suburban,"2,483","$46,333",0.0
32446,Suburban,"11,161","$50,822",1.0
32448,Suburban,"7,524","$33,614",1.0
32449,Suburban,998,,0.0
32455,Suburban,"3,953","$43,034",0.0
32456,Suburban,"8,088","$64,456",0.0
32459,Suburban,"18,544","$94,648",1.0
32460,Suburban,"5,891","$43,942",0.0
32461,Suburban,"2,158","$127,148",0.0
32462,Suburban,"3,691","$33,507",0.0
32463,Suburban,191,"$45,250",1.0
32464,Suburban,"3,729","$50,506",0.0
32465,Suburban,"7,873","$42,394",0.0
32466,Suburban,"5,718","$60,548",0.0
32501,Urban,"10,985","$32,541",8.0
32502,Urban,"3,799","$60,113",8.0
32503,Urban,"32,950","$56,486",8.0
32504,Urban,"21,687","$64,147",8.0
32505,Urban,"27,661","$38,863",9.0
32506,Urban,"37,202","$54,391",4.0
32507,Urban,"33,615","$58,443",3.0
32508,Urban,"5,423","$53,063",5.0
32509,Urban,566,,8.0
32511,Urban,"1,292",,8.0
32512,Urban,0,,5.0
32514,Urban,"42,059","$57,018",7.0
32526,Urban,"39,318","$64,543",7.0
32530,Urban,92,,1.0
32531,Suburban,"6,452","$72,668",0.0
32533,Urban,"29,568","$80,973",0.0
32534,Urban,"15,931","$53,828",6.0
32535,Suburban,"5,689","$37,076",0.0
32536,Suburban,"24,643","$72,818",1.0
32539,Suburban,"30,924","$62,129",1.0
32541,Urban,"20,559","$84,319",2.0
32542,Urban,"4,244","$57,553",3.0
32544,Urban,"2,169","$36,408",2.0
32547,Urban,"32,556","$55,853",1.0
32548,Urban,"22,938","$55,726",1.0
32550,Urban,"8,648","$74,683",2.0
32561,Urban,"9,610","$108,205",4.0
32563,Urban,"28,186","$87,054",3.0
32564,Suburban,"2,577","$64,118",1.0
32565,Suburban,"5,192","$65,313",0.0
32566,Urban,"42,753","$90,381",3.0
32567,Suburban,"4,554","$63,289",0.0
32568,Suburban,"3,269","$67,125",0.0
32569,Urban,"12,184","$61,201",1.0
32570,Urban,"33,099","$66,310",0.0
32571,Urban,"37,727","$73,760",1.0
32577,Suburban,"4,453","$62,980",0.0
32578,Urban,"34,015","$93,706",2.0
32579,Urban,"10,452","$88,722",3.0
32580,Urban,"3,860","$73,211",2.0
32583,Urban,"30,379","$72,348",1.0
32601,Urban,"21,460","$29,422",3.0
32603,Urban,"5,625","$18,380",3.0
32605,Urban,"28,058","$73,145",3.0
32606,Urban,"23,682","$66,777",3.0
32607,Urban,"30,445","$43,278",3.0
32608,Urban,"51,317","$53,688",2.0
32609,Urban,"19,542","$40,619",2.0
32610,Urban,42,,3.0
32612,Urban,"7,152",,3.0
32615,Suburban,"14,933","$65,588",0.0
32616,Suburban,149,,0.0
32617,Suburban,"4,090","$41,953",1.0
32618,Suburban,"8,640","$55,129",1.0
32619,Rural,"5,139","$50,370",0.0
32621,Suburban,"4,703","$45,870",0.0
32622,Suburban,"1,510","$60,984",0.0
32625,Rural,"1,527","$51,447",0.0
32626,Rural,"8,950","$40,037",1.0
32628,Suburban,"5,262","$38,787",0.0
32631,Suburban,366,,0.0
32634,Rural,18,,0.0
32639,Rural,248,"$37,056",0.0
32640,Suburban,"10,543","$49,560",0.0
32641,Urban,"17,035","$38,530",1.0
32643,Suburban,"12,260","$67,490",0.0
32648,Suburban,369,"$71,750",0.0
32653,Urban,"15,799","$74,386",2.0
32656,Suburban,"13,900","$52,758",0.0
32658,Suburban,446,"$64,063",0.0
32664,Suburban,290,"$54,663",0.0
32666,Suburban,"6,804","$58,929",0.0
32667,Suburban,"4,399","$66,950",0.0
32668,Suburban,"5,694","$48,438",0.0
32669,Suburban,"15,125","$81,846",0.0
32680,Suburban,"10,682","$44,616",0.0
32681,Suburban,255,,0.0
32683,Rural,281,"$56,128",0.0
32686,Suburban,"5,232","$47,870",0.0
32692,Suburban,40,,0.0
32693,Suburban,"10,872","$46,490",1.0
32694,Suburban,"1,753","$38,576",1.0
32696,Suburban,"13,955","$51,477",0.0
32697,Suburban,147,,0.0
32701,Urban,"24,931","$60,212",12.0
32702,Suburban,"2,576","$45,000",0.0
32703,Urban,"54,551","$54,744",10.0
32707,Urban,"37,495","$59,894",14.0
32708,Urban,"48,218","$79,320",11.0
32709,Urban,"1,310","$74,250",1.0
32712,Urban,"49,441","$91,771",3.0
32713,Suburban,"22,154","$75,415",7.0
32714,Urban,"37,957","$56,155",10.0
32720,Suburban,"33,239","$61,356",4.0
32723,Suburban,0,,5.0
32724,Suburban,"40,157","$59,460",2.0
32725,Suburban,"50,336","$61,502",7.0
32726,Urban,"23,236","$52,240",1.0
32730,Urban,"6,536","$46,344",13.0
32732,Suburban,"5,394","$99,321",1.0
32735,Urban,"5,050","$63,714",1.0
32736,Suburban,"11,748","$78,074",0.0
32738,Suburban,"47,559","$64,716",4.0
32744,Suburban,"3,487","$61,550",6.0
32746,Urban,"45,145","$95,610",7.0
32750,Urban,"25,189","$75,313",11.0
32751,Urban,"22,671","$83,142",15.0
32754,Suburban,"12,159","$59,525",0.0
32757,Urban,"29,950","$65,259",1.0
32759,Urban,"2,544","$50,054",0.0
32763,Suburban,"23,839","$58,261",5.0
32764,Suburban,"2,687","$73,634",1.0
32765,Urban,"62,675","$88,156",8.0
32766,Urban,"16,523","$125,451",3.0
32767,Suburban,"3,156","$63,641",0.0
32768,Urban,0,,3.0
32771,Urban,"57,074","$65,746",6.0
32773,Urban,"31,903","$53,391",5.0
32775,Suburban,0,,0.0
32776,Urban,"12,620","$77,476",0.0
32778,Urban,"23,210","$52,076",1.0
32779,Urban,"28,948","$101,546",9.0
32780,Suburban,"37,301","$52,066",1.0
32784,Urban,"10,929","$61,952",1.0
32789,Urban,"25,801","$89,875",21.0
32792,Urban,"51,929","$59,653",18.0
32796,Suburban,"20,953","$52,660",1.0
32798,Urban,"2,235","$48,023",3.0
32801,Urban,"13,589","$67,954",23.0
32803,Urban,"22,136","$87,635",21.0
32804,Urban,"20,073","$97,695",21.0
32805,Urban,"18,547","$35,179",23.0
32806,Urban,"27,050","$78,816",21.0
32807,Urban,"35,638","$51,645",17.0
32808,Urban,"64,001","$42,259",16.0
32809,Urban,"30,744","$45,840",19.0
32810,Urban,"39,602","$54,407",14.0
32811,Urban,"40,402","$42,028",16.0
32812,Urban,"37,241","$59,278",19.0
32814,Urban,"9,293","$109,710",19.0
32816,Urban,"11,667",,15.0
32817,Urban,"35,491","$70,273",13.0
32818,Urban,"62,693","$51,060",11.0
32819,Urban,"28,765","$76,218",16.0
32820,Urban,"11,162","$100,433",5.0
32821,Urban,"20,618","$58,461",15.0
32822,Urban,"67,238","$45,613",17.0
32824,Suburban,"53,049","$68,083",18.0
32825,Urban,"60,846","$68,524",13.0
32826,Urban,"25,763","$58,323",10.0
32827,Urban,"16,007","$104,613",13.0
32828,Urban,"70,039","$88,668",11.0
32829,Urban,"19,331","$78,967",11.0
32830,Suburban,44,"$111,346",7.0
32831,Urban,"2,679","$41,094",7.0
32832,Suburban,"27,072","$97,167",2.0
32833,Suburban,"10,299","$82,859",2.0
32835,Urban,"50,115","$62,777",15.0
32836,Suburban,"21,868","$109,918",13.0
32837,Suburban,"49,669","$71,114",15.0
32839,Urban,"52,756","$44,592",22.0
32899,Urban,0,,3.0
32901,Urban,"25,176","$41,890",6.0
32903,Urban,"14,347","$88,388",6.0
32904,Urban,"35,079","$75,801",6.0
32905,Urban,"26,073","$48,299",5.0
32907,Urban,"47,209","$59,364",5.0
32908,Urban,"13,351","$56,373",3.0
32909,Urban,"34,156","$56,811",3.0
32920,Urban,"9,979","$58,396",2.0
32922,Urban,"15,108","$40,359",2.0
32925,Urban,"1,609","$66,250",5.0
32926,Urban,"23,193","$55,687",2.0
32927,Urban,"28,618","$72,276",2.0
32931,Urban,"13,469","$75,126",3.0
32934,Urban,"18,901","$91,600",6.0
32935,Urban,"41,744","$56,749",6.0
32937,Urban,"27,557","$77,359",5.0
32940,Urban,"45,050","$86,347",4.0
32948,Suburban,"6,079","$38,221",1.0
32949,Suburban,"2,616","$94,792",2.0
32950,Suburban,"4,565","$72,969",3.0
32951,Urban,"11,814","$75,094",5.0
32952,Urban,"20,515","$85,120",3.0
32953,Urban,"23,853","$75,188",3.0
32955,Urban,"38,892","$76,701",4.0
32958,Urban,"28,339","$59,700",1.0
32959,Urban,0,,3.0
32960,Urban,"23,085","$45,111",2.0
32962,Urban,"25,958","$55,884",2.0
32963,Urban,"15,182","$126,650",2.0
32966,Urban,"18,916","$57,851",0.0
32967,Urban,"24,405","$63,047",3.0
32968,Urban,"15,825","$82,326",2.0
32970,Urban,213,,3.0
32976,Urban,"8,759","$43,918",1.0
33001,Rural,341,"$46,397",0.0
33004,Urban,"15,876","$43,138",9.0
33009,Urban,"43,547","$41,580",8.0
33010,Urban,"42,246","$36,703",8.0
33012,Urban,"70,485","$36,594",9.0
33013,Urban,"30,706","$49,197",10.0
33014,Urban,"41,021","$57,213",9.0
33015,Urban,"69,023","$61,784",12.0
33016,Urban,"46,498","$50,418",8.0
33018,Urban,"55,079","$76,986",6.0
33019,Urban,"13,613","$80,510",8.0
33020,Urban,"45,416","$48,372",8.0
33021,Urban,"49,788","$62,314",11.0
33022,Urban,0,,8.0
33023,Urban,"71,463","$58,020",10.0
33024,Urban,"74,017","$64,467",14.0
33025,Urban,"71,690","$59,970",11.0
33026,Urban,"31,671","$82,645",10.0
33027,Urban,"63,068","$62,606",11.0
33028,Urban,"27,530","$107,412",9.0
33029,Urban,"45,177","$125,817",5.0
33030,Urban,"37,225","$36,687",3.0
33031,Urban,"9,190","$98,088",4.0
33032,Urban,"54,545","$64,109",5.0
33033,Urban,"67,265","$57,779",4.0
33034,Urban,"23,044","$42,771",3.0
33035,Urban,"16,127","$60,053",4.0
33036,Urban,"3,810","$77,123",0.0
33037,Urban,"12,090","$67,236",0.0
33039,Urban,0,,5.0
33040,Urban,"37,404","$73,884",0.0
33042,Suburban,"7,054","$95,365",0.0
33043,Suburban,"4,801","$71,364",0.0
33050,Suburban,"10,423","$65,014",0.0
33051,Suburban,744,"$94,485",0.0
33054,Urban,"32,390","$36,911",9.0
33055,Urban,"38,817","$51,577",13.0
33056,Urban,"37,579","$52,538",14.0
33060,Urban,"37,826","$51,374",12.0
33062,Urban,"23,763","$72,329",8.0
33063,Urban,"54,907","$53,594",15.0
33064,Urban,"60,586","$57,565",8.0
33065,Urban,"60,590","$63,184",13.0
33066,Urban,"16,163","$49,568",15.0
33067,Urban,"25,649","$115,397",11.0
33068,Urban,"52,541","$50,463",17.0
33069,Urban,"29,089","$52,715",16.0
33070,Urban,"5,559","$65,933",0.0
33071,Urban,"39,182","$91,934",14.0
33073,Urban,"34,243","$87,591",12.0
33076,Urban,"42,044","$148,680",8.0
33101,Urban,0,,5.0
33109,Urban,568,"$250,001",1.0
33122,Urban,"1,771","$78,232",8.0
33125,Urban,"55,161","$33,172",6.0
33126,Urban,"48,130","$45,660",8.0
33127,Urban,"29,097","$34,102",7.0
33128,Urban,"8,665","$25,984",5.0
33129,Urban,"14,390","$78,316",4.0
33130,Urban,"31,835","$50,305",5.0
33131,Urban,"22,529","$107,171",4.0
33132,Urban,"15,834","$90,160",2.0
33133,Urban,"34,434","$76,560",4.0
33134,Urban,"39,082","$79,544",6.0
33135,Urban,"35,115","$32,460",6.0
33136,Urban,"16,190","$30,036",6.0
33137,Urban,"22,768","$66,225",4.0
33138,Urban,"30,029","$57,063",5.0
33139,Urban,"35,393","$56,548",1.0
33140,Urban,"20,672","$90,812",2.0
33141,Urban,"35,855","$55,306",3.0
33142,Urban,"57,733","$30,915",8.0
33143,Urban,"31,012","$74,254",5.0
33144,Urban,"28,606","$55,647",8.0
33145,Urban,"28,944","$62,806",5.0
33146,Urban,"16,507","$116,312",4.0
33147,Urban,"46,363","$39,861",9.0
33149,Urban,"14,611","$167,438",0.0
33150,Urban,"33,116","$33,770",6.0
33154,Urban,"14,636","$75,350",3.0
33155,Urban,"44,440","$71,646",7.0
33156,Urban,"33,111","$123,991",6.0
33157,Urban,"69,212","$71,824",3.0
33158,Urban,"6,351","$163,565",4.0
33160,Urban,"42,053","$53,393",5.0
33161,Urban,"54,241","$44,779",8.0
33162,Urban,"47,698","$50,751",8.0
33165,Urban,"53,198","$67,982",6.0
33166,Urban,"25,177","$65,902",8.0
33167,Urban,"22,081","$51,581",8.0
33168,Urban,"23,938","$52,192",9.0
33169,Urban,"41,417","$50,611",12.0
33170,Urban,"13,788","$52,463",4.0
33172,Urban,"40,897","$53,740",8.0
33173,Urban,"33,089","$77,108",6.0
33174,Urban,"34,114","$51,959",8.0
33175,Urban,"51,693","$66,052",5.0
33176,Urban,"52,932","$73,960",6.0
33177,Urban,"57,167","$66,492",3.0
33178,Urban,"64,366","$79,532",9.0
33179,Urban,"46,858","$52,902",10.0
33180,Urban,"32,925","$79,449",6.0
33181,Urban,"20,180","$46,726",7.0
33182,Urban,"13,060","$81,585",6.0
33183,Urban,"34,662","$61,806",6.0
33184,Urban,"21,528","$65,536",6.0
33185,Urban,"29,599","$93,002",5.0
33186,Urban,"67,686","$75,699",5.0
33187,Urban,"18,781","$97,524",3.0
33189,Urban,"24,120","$54,286",3.0
33190,Urban,"17,230","$66,546",3.0
33193,Urban,"47,571","$67,418",4.0
33194,Urban,"9,388","$119,740",0.0
33196,Urban,"55,287","$82,422",3.0
33301,Urban,"16,261","$104,436",13.0
33304,Urban,"18,085","$69,343",10.0
33305,Urban,"12,634","$85,800",10.0
33306,Urban,"3,111","$66,367",10.0
33308,Urban,"28,428","$73,390",10.0
33309,Urban,"40,100","$61,898",15.0
33311,Urban,"73,388","$43,007",16.0
33312,Urban,"53,855","$63,240",13.0
33313,Urban,"63,715","$42,177",17.0
33314,Urban,"28,730","$55,317",14.0
33315,Urban,"13,178","$81,501",11.0
33316,Urban,"11,194","$82,973",9.0
33317,Urban,"37,161","$75,767",18.0
33319,Urban,"50,703","$49,770",15.0
33321,Urban,"50,513","$54,428",13.0
33322,Urban,"40,244","$55,281",14.0
33323,Urban,"23,099","$100,478",13.0
33324,Urban,"49,343","$73,772",16.0
33325,Urban,"31,410","$85,607",14.0
33326,Urban,"31,687","$99,828",10.0
33327,Urban,"23,593","$147,103",3.0
33328,Urban,"28,373","$108,569",15.0
33330,Urban,"14,450","$126,782",10.0
33331,Urban,"25,150","$128,421",8.0
33332,Urban,"11,484","$144,625",4.0
33334,Urban,"29,497","$61,013",14.0
33351,Urban,"34,699","$63,941",15.0
33388,Urban,0,,16.0
33401,Urban,"31,144","$49,554",6.0
33403,Urban,"14,139","$59,516",3.0
33404,Urban,"30,431","$49,433",3.0
33405,Urban,"21,138","$68,079",8.0
33406,Urban,"26,006","$65,035",11.0
33407,Urban,"32,422","$46,638",6.0
33408,Urban,"18,522","$82,162",2.0
33409,Urban,"33,146","$55,687",6.0
33410,Urban,"35,711","$85,747",2.0
33411,Urban,"74,923","$77,190",9.0
33412,Urban,"15,234","$107,822",4.0
33413,Urban,"16,910","$65,276",10.0
33414,Urban,"58,505","$95,941",5.0
33415,Urban,"51,913","$47,815",11.0
33417,Urban,"35,443","$43,599",8.0
33418,Urban,"42,372","$110,482",2.0
33426,Urban,"23,591","$66,186",10.0
33428,Urban,"44,551","$71,594",9.0
33430,Urban,"20,628","$34,178",0.0
33431,Urban,"21,554","$93,636",8.0
33432,Urban,"20,263","$81,566",8.0
