zip,ruca,city,state_name,population,county,median_household_income,latitude,longitude
66211,Urban,Leawood,Kansas,"5,593",Johnson,"$101,551",38.924838,-94.637888
66212,Urban,Overland Park,Kansas,"32,996",Johnson,"$69,158",38.956806,-94.683236
66213,Urban,Overland Park,Kansas,"30,161",Johnson,"$108,093",38.898243,-94.704936
66214,Urban,Overland Park,Kansas,"11,706",Johnson,"$65,684",38.964879,-94.720914
66215,Urban,Lenexa,Kansas,"25,731",Johnson,"$80,438",38.949007,-94.740503
66216,Urban,Shawnee,Kansas,"24,959",Johnson,"$99,575",39.014655,-94.741448
66217,Urban,Shawnee,Kansas,"5,659",Johnson,"$76,052",39.014604,-94.770868
66218,Urban,Shawnee,Kansas,"8,195",Johnson,"$136,726",39.014005,-94.81079
66219,Urban,Lenexa,Kansas,"13,976",Johnson,"$84,492",38.955326,-94.779899
66220,Urban,Lenexa,Kansas,"8,342",Johnson,"$177,557",38.961334,-94.822249
66221,Urban,Overland Park,Kansas,"24,107",Johnson,"$180,037",38.863662,-94.708502
66223,Urban,Overland Park,Kansas,"26,050",Johnson,"$102,239",38.861887,-94.660994
66224,Urban,Overland Park,Kansas,"12,349",Johnson,"$172,829",38.859094,-94.631442
66226,Urban,Shawnee,Kansas,"15,353",Johnson,"$145,896",39.017826,-94.862667
66227,Urban,Lenexa,Kansas,"8,445",Johnson,"$121,528",38.974684,-94.868066
66251,Urban,Overland Park,Kansas,7,Johnson,,38.899901,-94.831991
66401,Suburban,Alma,Kansas,"1,683",Wabaunsee,"$68,208",38.953556,-96.204558
66402,Suburban,Auburn,Kansas,"3,162",Shawnee,"$77,133",38.916916,-95.839181
66403,Rural,Axtell,Kansas,884,Marshall,"$76,250",39.885826,-96.295457
66404,Rural,Baileyville,Kansas,395,Nemaha,"$56,630",39.84444,-96.18501
66406,Rural,Beattie,Kansas,409,Marshall,"$58,702",39.906945,-96.416779
66407,Suburban,Belvue,Kansas,274,Pottawatomie,"$49,962",39.277337,-96.164714
66408,Rural,Bern,Kansas,435,Nemaha,"$101,719",39.960927,-95.967077
66409,Suburban,Berryton,Kansas,"3,502",Shawnee,"$88,561",38.927847,-95.584708
66411,Rural,Blue Rapids,Kansas,"1,361",Marshall,"$47,202",39.68194,-96.65974
66412,Rural,Bremen,Kansas,355,Marshall,"$74,792",39.907206,-96.758998
66413,Suburban,Burlingame,Kansas,"1,799",Osage,"$55,208",38.73799,-95.815754
66414,Suburban,Carbondale,Kansas,"2,302",Osage,"$64,375",38.811675,-95.706138
66415,Rural,Centralia,Kansas,667,Nemaha,"$61,250",39.72583,-96.12722
66416,Suburban,Circleville,Kansas,496,Jackson,"$66,875",39.528134,-95.848729
66417,Rural,Corning,Kansas,474,Nemaha,"$65,000",39.654314,-96.031758
66418,Suburban,Delia,Kansas,438,Jackson,"$87,083",39.300065,-95.900691
66419,Suburban,Denison,Kansas,225,Jackson,"$56,875",39.353979,-95.612718
66422,Suburban,Emmett,Kansas,"1,082",Pottawatomie,"$63,522",39.347682,-96.10416
66423,Suburban,Eskridge,Kansas,"1,186",Wabaunsee,"$57,880",38.85889,-96.10916
66424,Rural,Everest,Kansas,519,Brown,"$58,906",39.699141,-95.462469
66425,Rural,Fairview,Kansas,448,Brown,"$53,523",39.821847,-95.727038
66427,Rural,Frankfort,Kansas,"1,229",Marshall,"$69,246",39.733313,-96.522272
66428,Rural,Goff,Kansas,284,Nemaha,"$105,109",39.664216,-95.930454
66429,Suburban,Grantville,Kansas,484,Jefferson,"$67,054",39.104047,-95.539169
66431,Suburban,Harveyville,Kansas,556,Wabaunsee,"$75,000",38.789698,-95.963421
66432,Rural,Havensville,Kansas,340,Pottawatomie,"$102,188",39.51111,-96.07805
66434,Suburban,Hiawatha,Kansas,"4,615",Brown,"$55,714",39.791367,-95.600405
66436,Suburban,Holton,Kansas,"5,912",Jackson,"$57,009",39.481012,-95.765586
66438,Rural,Home,Kansas,128,Marshall,"$85,500",39.848788,-96.506345
66439,Rural,Horton,Kansas,"2,632",Brown,"$47,849",39.664076,-95.527212
66440,Suburban,Hoyt,Kansas,"1,750",Jackson,"$60,363",39.24778,-95.70637
66441,Urban,Junction City,Kansas,"25,780",Geary,"$54,870",39.026465,-96.783359
66442,Urban,Fort Riley,Kansas,"16,019",Riley,"$44,219",39.113738,-96.837821
66449,Suburban,Leonardville,Kansas,"1,205",Riley,"$70,821",39.401675,-96.848345
66451,Suburban,Lyndon,Kansas,"1,653",Osage,"$66,198",38.622848,-95.656131
66501,Suburban,McFarland,Kansas,380,Wabaunsee,"$78,194",39.053494,-96.237918
66502,Urban,Manhattan,Kansas,"44,789",Riley,"$48,238",39.209375,-96.564589
66503,Urban,Manhattan,Kansas,"16,715",Riley,"$86,828",39.245797,-96.633596
66506,Urban,Manhattan,Kansas,"3,307",Riley,,39.196032,-96.583875
66507,Suburban,Maple Hill,Kansas,951,Wabaunsee,"$78,646",39.08472,-96.02805
66508,Suburban,Marysville,Kansas,"4,193",Marshall,"$50,781",39.863544,-96.617219
66509,Suburban,Mayetta,Kansas,"2,923",Jackson,"$65,738",39.312432,-95.760939
66510,Suburban,Melvern,Kansas,736,Osage,"$58,750",38.499728,-95.611239
66512,Suburban,Meriden,Kansas,"2,800",Jefferson,"$66,408",39.202791,-95.530598
66514,Urban,Milford,Kansas,"2,000",Geary,"$105,071",39.127855,-96.874028
66515,Rural,Morrill,Kansas,460,Brown,"$71,923",39.923097,-95.694761
66516,Suburban,Netawaka,Kansas,337,Jackson,"$64,750",39.601523,-95.716332
66517,Urban,Ogden,Kansas,"1,651",Riley,"$51,185",39.115313,-96.71009
66518,Rural,Oketo,Kansas,217,Marshall,,39.964838,-96.551054
66520,Rural,Olsburg,Kansas,593,Pottawatomie,"$78,264",39.43055,-96.61556
66521,Rural,Onaga,Kansas,"1,445",Pottawatomie,"$56,607",39.48888,-96.17
66522,Rural,Oneida,Kansas,219,Nemaha,"$21,189",39.86389,-95.93916
66523,Suburban,Osage City,Kansas,"3,739",Osage,"$58,043",38.629558,-95.737112
66524,Suburban,Overbrook,Kansas,"2,456",Osage,"$72,083",38.724549,-95.574894
66526,Suburban,Paxico,Kansas,853,Wabaunsee,"$70,096",39.069282,-96.167821
66527,Rural,Powhattan,Kansas,170,Brown,"$51,429",39.761448,-95.635089
66528,Suburban,Quenemo,Kansas,712,Osage,"$54,063",38.634939,-95.55521
66531,Suburban,Riley,Kansas,"1,757",Riley,"$65,878",39.300456,-96.822207
66532,Rural,Robinson,Kansas,607,Brown,"$68,333",39.818216,-95.456658
66533,Suburban,Rossville,Kansas,"1,826",Shawnee,"$59,063",39.158392,-95.959031
66534,Suburban,Sabetha,Kansas,"3,915",Nemaha,"$63,182",39.899941,-95.802372
66535,Suburban,Saint George,Kansas,"3,376",Pottawatomie,"$65,833",39.28971,-96.435394
66536,Suburban,Saint Marys,Kansas,"4,161",Pottawatomie,"$74,429",39.256719,-96.128154
66537,Suburban,Scranton,Kansas,"1,237",Osage,"$53,194",38.74633,-95.675159
66538,Rural,Seneca,Kansas,"3,312",Nemaha,"$67,589",39.847328,-96.031629
66539,Suburban,Silver Lake,Kansas,"2,590",Shawnee,"$68,571",39.151302,-95.86381
66540,Suburban,Soldier,Kansas,571,Jackson,"$53,816",39.53611,-95.96416
66541,Rural,Summerfield,Kansas,244,Marshall,,39.99722,-96.35029
66542,Urban,Tecumseh,Kansas,"2,881",Shawnee,"$92,454",39.04806,-95.57915
66543,Suburban,Vassar,Kansas,"1,129",Osage,"$78,229",38.641898,-95.601158
66544,Rural,Vermillion,Kansas,273,Marshall,"$43,333",39.71944,-96.26584
66546,Suburban,Wakarusa,Kansas,988,Shawnee,"$83,512",38.905693,-95.729868
66547,Suburban,Wamego,Kansas,"8,380",Pottawatomie,"$78,525",39.298416,-96.341383
66548,Rural,Waterville,Kansas,837,Marshall,"$66,750",39.69111,-96.74752
66549,Rural,Westmoreland,Kansas,"1,500",Pottawatomie,"$62,344",39.4138,-96.437389
66550,Rural,Wetmore,Kansas,587,Nemaha,"$66,250",39.636115,-95.811894
66552,Suburban,Whiting,Kansas,450,Jackson,"$58,988",39.59411,-95.639154
66554,Suburban,Randolph,Kansas,671,Riley,"$70,469",39.465421,-96.806367
66603,Urban,Topeka,Kansas,"1,171",Shawnee,"$19,846",39.05215,-95.675758
66604,Urban,Topeka,Kansas,"23,517",Shawnee,"$54,102",39.045716,-95.758369
66605,Urban,Topeka,Kansas,"20,840",Shawnee,"$52,399",39.01115,-95.592088
66606,Urban,Topeka,Kansas,"9,647",Shawnee,"$51,463",39.059349,-95.72161
66607,Urban,Topeka,Kansas,"9,374",Shawnee,"$27,116",39.044349,-95.630107
66608,Urban,Topeka,Kansas,"4,936",Shawnee,"$43,388",39.079611,-95.663226
66609,Urban,Topeka,Kansas,"7,011",Shawnee,"$57,280",38.978236,-95.660737
66610,Urban,Topeka,Kansas,"10,886",Shawnee,"$106,691",38.975466,-95.817109
66611,Urban,Topeka,Kansas,"10,683",Shawnee,"$49,830",39.0152,-95.695559
66612,Urban,Topeka,Kansas,"1,968",Shawnee,"$21,671",39.04045,-95.679459
66614,Urban,Topeka,Kansas,"33,332",Shawnee,"$64,853",39.017305,-95.779995
66615,Urban,Topeka,Kansas,"3,256",Shawnee,"$88,705",39.055155,-95.854169
66616,Urban,Topeka,Kansas,"5,316",Shawnee,"$43,667",39.065477,-95.626357
66617,Urban,Topeka,Kansas,"9,060",Shawnee,"$81,786",39.134832,-95.623239
66618,Urban,Topeka,Kansas,"10,129",Shawnee,"$95,173",39.139907,-95.801975
66619,Urban,Topeka,Kansas,"3,070",Shawnee,"$48,250",38.953556,-95.723636
66621,Urban,Topeka,Kansas,597,Shawnee,,39.033321,-95.701543
66622,Urban,Topeka,Kansas,106,Shawnee,,39.025896,-95.72227
66701,Suburban,Fort Scott,Kansas,"11,547",Bourbon,"$47,002",37.821629,-94.714793
66710,Suburban,Altoona,Kansas,586,Wilson,"$37,250",37.525023,-95.661801
66711,Suburban,Arcadia,Kansas,624,Crawford,"$32,448",37.601241,-94.697518
66712,Suburban,Arma,Kansas,"1,678",Crawford,"$40,909",37.557295,-94.694906
66713,Suburban,Baxter Springs,Kansas,"5,512",Cherokee,"$53,376",37.02451,-94.73745
66714,Suburban,Benedict,Kansas,178,Wilson,"$45,341",37.611817,-95.703812
66716,Suburban,Bronson,Kansas,680,Bourbon,"$61,806",37.874455,-95.02624
66717,Suburban,Buffalo,Kansas,592,Wilson,"$55,833",37.70977,-95.69748
66720,Suburban,Chanute,Kansas,"10,844",Neosho,"$55,228",37.609218,-95.416422
66724,Suburban,Cherokee,Kansas,"1,054",Crawford,"$55,417",37.368216,-94.832276
66725,Suburban,Columbus,Kansas,"5,538",Cherokee,"$45,881",37.169887,-94.889857
66732,Rural,Elsmore,Kansas,261,Allen,"$56,750",37.79449,-95.15026
66733,Rural,Erie,Kansas,"2,356",Neosho,"$53,304",37.580055,-95.29892
66734,Suburban,Farlington,Kansas,183,Crawford,,37.624035,-94.798259
66735,Suburban,Franklin,Kansas,760,Crawford,"$52,426",37.52644,-94.7058
66736,Rural,Fredonia,Kansas,"3,619",Wilson,"$54,292",37.571672,-95.748418
66738,Suburban,Fulton,Kansas,271,Bourbon,"$77,656",38.01017,-94.720191
66739,Suburban,Galena,Kansas,"5,243",Cherokee,"$41,952",37.0759,-94.63967
66740,Rural,Galesburg,Kansas,202,Neosho,,37.472432,-95.370691
66741,Suburban,Garland,Kansas,193,Bourbon,"$87,000",37.73171,-94.622459
66742,Suburban,Gas,Kansas,33,Allen,"$77,250",37.923162,-95.346697
66743,Suburban,Girard,Kansas,"4,065",Crawford,"$42,750",37.471611,-94.881385
66746,Suburban,Hepler,Kansas,174,Crawford,"$77,813",37.638333,-94.942113
66748,Rural,Humboldt,Kansas,"2,974",Allen,"$52,131",37.829342,-95.34549
66749,Suburban,Iola,Kansas,"7,250",Allen,"$49,215",37.885757,-95.391057
66751,Suburban,La Harpe,Kansas,673,Allen,"$44,632",37.914528,-95.255758
66753,Suburban,McCune,Kansas,"1,277",Crawford,"$63,991",37.35478,-95.01663
66754,Suburban,Mapleton,Kansas,446,Bourbon,"$38,333",38.01503,-94.88358
66755,Rural,Moran,Kansas,832,Allen,"$66,705",37.914394,-95.197671
66756,Suburban,Mulberry,Kansas,"1,086",Crawford,"$47,435",37.54259,-94.661105
66757,Suburban,Neodesha,Kansas,"3,261",Wilson,"$56,250",37.41839,-95.68026
66758,Rural,Neosho Falls,Kansas,198,Woodson,,37.998206,-95.622106
66760,Urban,Opolis,Kansas,0,Crawford,,37.34199,-94.619885
66761,Rural,Piqua,Kansas,297,Woodson,"$82,083",37.914531,-95.56937
66762,Urban,Pittsburg,Kansas,"24,997",Crawford,"$42,786",37.41088,-94.70496
66763,Urban,Frontenac,Kansas,"3,390",Crawford,"$51,642",37.446615,-94.691566
66767,Suburban,Prescott,Kansas,387,Linn,"$43,250",38.06364,-94.69551
66769,Suburban,Redfield,Kansas,556,Bourbon,"$66,250",37.836666,-94.880482
66770,Suburban,Riverton,Kansas,965,Cherokee,"$61,705",37.07506,-94.70467
66771,Rural,Saint Paul,Kansas,"1,084",Neosho,"$73,500",37.545144,-95.183687
66772,Rural,Savonburg,Kansas,193,Allen,"$55,357",37.768978,-95.24453
66773,Suburban,Scammon,Kansas,495,Cherokee,"$44,167",37.280945,-94.809198
66775,Rural,Stark,Kansas,185,Neosho,"$90,379",37.69005,-95.14303
66776,Rural,Thayer,Kansas,"1,500",Neosho,"$51,477",37.480322,-95.452585
66777,Rural,Toronto,Kansas,495,Greenwood,"$47,159",37.814423,-95.88888
66778,Rural,Treece,Kansas,0,Cherokee,,37.0009,-94.84328
66779,Suburban,Uniontown,Kansas,723,Bourbon,"$52,067",37.847185,-94.975786
66780,Suburban,Walnut,Kansas,500,Crawford,"$70,331",37.60144,-95.07803
66781,Suburban,Weir,Kansas,985,Cherokee,"$38,611",37.31005,-94.7719
66782,Rural,West Mineral,Kansas,122,Cherokee,"$41,875",37.285147,-94.926124
66783,Rural,Yates Center,Kansas,"2,221",Woodson,"$39,697",37.884741,-95.723555
66801,Urban,Emporia,Kansas,"27,926",Lyon,"$50,940",38.434153,-96.152766
66830,Suburban,Admire,Kansas,200,Lyon,"$49,191",38.608394,-96.108283
66833,Suburban,Allen,Kansas,501,Lyon,"$48,942",38.652011,-96.173461
66834,Suburban,Alta Vista,Kansas,922,Wabaunsee,"$66,630",38.864507,-96.488112
66835,Suburban,Americus,Kansas,"1,118",Lyon,"$63,750",38.556174,-96.261884
66838,Suburban,Burdick,Kansas,128,Morris,,38.565758,-96.801336
66839,Suburban,Burlington,Kansas,"3,830",Coffey,"$59,375",38.236316,-95.733598
66840,Suburban,Burns,Kansas,616,Butler,"$60,313",38.089221,-96.888518
66842,Rural,Cassoday,Kansas,538,Butler,"$86,161",37.995545,-96.661017
66843,Suburban,Cedar Point,Kansas,152,Chase,"$43,654",38.260042,-96.822766
66845,Suburban,Cottonwood Falls,Kansas,"1,053",Chase,"$51,094",38.37674,-96.54945
66846,Rural,Council Grove,Kansas,"3,194",Morris,"$56,220",38.69588,-96.5469
