origin,destination,ruca,great_circle_distance,travel_time
"25.866021,-80.302659","26.062056,-80.311349",Urban,13.555481832005691,27
"37.721981,-122.439382","37.752127,-121.472143",Urban,52.89170211198889,67
"47.9187,-122.55431","47.16137,-122.288701",Suburban,53.77302606834958,84
"37.025647,-84.028217","36.031101,-83.866442",Urban,69.30106885212771,100
"29.49357,-96.67109","30.076749,-95.513374",Rural,80.2687358137897,96
"40.780955,-86.016441","40.281427,-86.478439",Suburban,42.18811759283764,66
"37.735817,-86.237827","37.957899,-87.509217",Suburban,71.04309395976395,102
"34.02831,-102.425378","34.43756,-103.199945",Rural,52.50939235788927,62
"47.82667,-100.11513","46.858098,-100.768499",Rural,73.58115549414774,99
"30.11327,-94.64298","29.652008,-95.617161",Suburban,66.49514645647292,83
"42.678012,-76.175275","42.568973,-76.218076",Suburban,7.84183323300516,15
"39.3762,-75.1617","39.734238,-75.618781",Urban,34.71115850065409,57
"32.443173,-93.787826","32.39227,-94.867461",Urban,63.06871642950381,65
"46.879043,-93.918172","46.344332,-94.24898",Rural,40.14288795275739,56
"39.04444,-95.3947","39.846304,-95.560078",Suburban,56.101769404105326,81
"40.110318,-87.228444","39.859216,-86.396527",Rural,47.33585821744695,50
"48.975272,-118.220816","48.414518,-119.507488",Rural,70.31580046920516,137
"43.87589,-73.73041","43.104447,-73.749201",Rural,53.309958217248,58
"37.571672,-95.748418","37.075964,-94.477468",Rural,77.77787530401976,109
"33.157083,-96.772929","32.813072,-96.609765",Urban,25.580917961916597,43
"34.623287,-78.234209","33.830133,-78.67155",Suburban,60.228058574860256,105
"39.384529,-78.102777","39.121745,-76.4953",Suburban,87.89923539629369,110
"45.25191,-92.2713","45.284232,-93.801921",Rural,74.46235366343603,96
"39.413446,-81.351051","39.215797,-81.548779",Urban,17.268834703322675,30
"38.828893,-104.809929","39.58754,-106.095413",Urban,86.50830678653348,133
"40.85753,-91.83517","40.460974,-90.642001",Rural,68.27688285162178,103
"37.883775,-121.290405","38.391339,-121.416312",Urban,35.730579857796755,45
"39.573741,-74.719989","39.808153,-74.930847",Suburban,19.697764271998683,28
"43.618618,-116.750109","43.669556,-116.283453",Suburban,23.596171956047,46
"41.376028,-85.413862","40.761337,-86.312353",Rural,63.200178758854655,99
"33.570316,-80.708141","32.935504,-80.038344",Suburban,58.49385464533963,67
"39.349996,-83.38602","39.429284,-84.173507",Suburban,42.406015055855114,58
"29.749093,-82.865081","28.531143,-82.505689",Rural,86.90213567999501,104
"36.97586,-105.53112","37.138757,-104.522632",Rural,56.73416787538498,116
"43.9261,-100.54041","44.380799,-100.312571",Rural,33.3852667563752,52
"30.45907,-86.55026","30.215641,-85.866937",Urban,44.08270399421863,89
"40.80943,-94.34218","41.304905,-93.106065",Rural,72.93432646271404,108
"35.38006,-106.47284","35.144928,-106.55075",Rural,16.830153122529335,22
"42.441117,-92.339209","41.412726,-92.933578",Urban,77.34508619339239,119
"42.415637,-71.17567","42.170677,-71.878857",Urban,39.72506206957022,50
"36.945046,-85.124561","38.088768,-85.664492",Rural,84.38138520796895,125
"44.091892,-76.108527","44.662874,-75.032053",Suburban,66.19937371964944,91
"29.330501,-94.800238","29.536516,-95.516694",Urban,45.401890354020416,68
"44.484381,-97.209173","43.603284,-96.789711",Rural,64.34355538809658,79
"37.63826,-120.90215","38.649938,-121.385944",Urban,74.6800439394551,99
"34.868523,-88.41982","34.676637,-88.562911",Suburban,15.54761894732171,29
"41.046263,-98.188441","40.6242,-98.385897",Suburban,30.934673747186913,45
"39.539599,-86.370057","38.319032,-85.818811",Urban,89.38602455330786,114
"40.724311,-111.24561","40.739045,-111.900901",Rural,34.32420690535308,52
"43.713037,-116.485429","44.026655,-116.938843",Suburban,31.29872385286009,44
"36.411517,-81.26287","35.752992,-81.717705",Rural,52.10806956501714,96
"39.236906,-87.674977","39.767006,-86.35751",Suburban,79.21259002197188,97
"40.021561,-75.093668","39.958472,-75.840008",Urban,39.74815127097608,60
"40.47215,-109.94103","40.493305,-111.418832",Suburban,77.67514567023524,121
"32.189616,-96.873872","32.908687,-96.12622",Suburban,66.06376077844675,84
"31.915506,-88.151048","31.709197,-89.148491",Rural,60.273583888649355,76
"41.211206,-92.297854","41.646847,-93.504922",Suburban,69.39803792417763,88
"43.550235,-89.15173","42.609896,-89.663968",Rural,69.92463597562167,101
"35.732016,-97.97746","35.511134,-97.972795",Suburban,15.263742085160652,22
"33.33261,-95.39828","33.220934,-96.797162",Suburban,81.17218638876078,108
"45.023373,-109.90697","45.828755,-108.468116",Rural,89.24292239103013,266
"38.530877,-77.803719","39.396384,-77.410677",Suburban,63.41907424900547,98
"39.893337,-94.090928","39.23157,-92.838756",Rural,80.8648785271434,118
"40.441964,-80.791768","40.183073,-80.221616",Suburban,34.96126551584893,59
"43.709919,-72.511882","43.454388,-71.577061",Rural,50.00808525049272,89
"36.132344,-91.187361","36.715614,-91.873609",Rural,55.494766177957246,86
"35.498142,-93.063411","35.365631,-94.377656",Suburban,74.55269151532444,95
"36.56753,-102.79353","36.691172,-101.481419",Rural,73.25355556054399,75
"46.49862,-104.79357","46.403426,-105.819044",Suburban,49.25699169213268,60
"37.70761,-81.25066","38.42603,-82.25889",Urban,73.97098852282438,102
"32.556534,-88.679062","33.15287,-89.086275",Suburban,47.500512262024806,75
"34.127398,-84.481787","33.586381,-84.470555",Urban,37.38627067418282,53
"47.31764,-119.55365","47.30394,-119.540802",Suburban,1.1217318657583577,4
"33.932249,-96.430781","33.001159,-96.991173",Urban,71.98516413140828,78
"46.972286,-98.007534","46.881818,-96.722503",Suburban,60.955974857544305,72
"32.43194,-83.722649","33.041348,-83.942984",Urban,44.01026368646007,45
"40.07501,-75.131518","40.867222,-74.09982",Urban,77.04912263613701,108
"39.923097,-95.694761","40.73566,-96.599404",Rural,73.63673367157999,99
"41.652313,-91.570407","41.197464,-90.727976",Urban,53.781605629042225,87
"40.510723,-74.24194","40.645233,-75.488167",Urban,66.05588313042595,85
"33.307222,-87.585902","33.646729,-86.823463",Urban,49.80963166522638,75
"43.48551,-93.91967","44.296139,-94.707251",Rural,68.37259245911112,100
"29.65235,-98.656213","29.701837,-98.093573",Urban,33.948101475919216,50
"45.332568,-97.307239","46.283907,-96.629733",Rural,73.38411555388511,82
"39.715857,-75.235017","39.281759,-76.751185",Urban,86.21826642489259,101
"44.90144,-72.4015","44.950484,-72.171959",Rural,11.729187904878074,22
"40.629407,-97.714675","41.453332,-96.457574",Rural,86.78792200930056,117
"32.645178,-86.036529","33.448237,-86.821089",Suburban,71.71665872974324,98
"34.061674,-94.808868","34.022301,-94.739422",Suburban,4.817573065600673,10
"47.152067,-92.435223","47.522611,-92.590891",Suburban,26.619489438186356,36
"43.696853,-97.18593","42.906833,-97.398033",Rural,55.617270282669104,66
"42.045792,-88.539027","42.630236,-88.612904",Suburban,40.557121240365625,68
"47.465825,-115.765951","47.749069,-116.793358",Suburban,51.70604271090664,76
"44.281718,-75.846286","43.323548,-76.448719",Rural,72.69985143090497,93
"32.969699,-96.797334","32.882145,-97.156809",Urban,21.707759955530083,36
"42.147087,-71.528085","42.923487,-72.290115",Urban,66.20259028221555,97
"44.69219,-92.01156","44.019201,-90.509387",Suburban,87.57343727595048,103
"39.000509,-76.972297","39.190229,-76.605971",Urban,23.61565064703276,36
"44.40968,-95.41056","43.603284,-96.789711",Rural,88.32598803293362,114
"47.638521,-97.459319","47.887512,-97.065271",Suburban,25.11776215715975,38
"37.116094,-78.057832","38.237145,-77.50919",Suburban,83.06449999311336,113
"48.30548,-116.5338","47.749069,-116.793358",Urban,40.271703061819615,47
"40.545163,-74.174692","39.47204,-74.71588",Urban,79.48462174820942,99
"38.974502,-94.34522","39.737071,-94.80373",Suburban,58.10413830348012,69
"45.77576,-111.17718","45.96337,-112.508328",Urban,65.3385427148836,69
"47.557085,-122.007748","47.624833,-122.632657",Urban,29.493197987795405,90
"32.72944,-96.996462","33.055177,-96.769768",Urban,26.06743290519023,43
"41.991827,-89.764016","41.580639,-90.524398",Rural,48.39114229962018,73
"44.020961,-98.01144","43.603284,-96.789711",Rural,67.40326644802099,81
"44.1736,-88.25983","43.584926,-89.812188",Urban,87.35582944242066,122
"46.268233,-95.06077","46.344332,-94.24898",Rural,39.101642681329935,49
"33.506028,-94.589575","32.560089,-93.648493",Rural,85.10630458971937,99
"35.486112,-96.907623","34.8505,-97.604907",Suburban,58.988866693787784,92
"39.141097,-97.650674","39.188537,-96.556236",Rural,58.72064461112932,80
"39.706051,-82.20614","39.987493,-81.574202",Suburban,38.75420729482895,59
"40.03504,-121.0418","40.43159,-122.289394",Suburban,71.28236455907368,134
"40.850493,-99.073398","40.885465,-98.336171",Urban,38.59554397944239,58
"37.153075,-82.954758","37.733179,-84.274605",Rural,82.7557941666052,150
"36.189944,-95.817465","36.262782,-95.329996",Urban,27.632121493365386,39
"32.381605,-88.663489","32.604368,-90.071823",Suburban,83.50398901036677,101
"40.52948,-89.17731","40.981442,-90.360173",Suburban,69.33825126529712,76
"32.93684,-80.48094","33.210644,-79.985606",Suburban,34.35648397036228,59
"26.639584,-81.699699","27.292055,-82.450114",Urban,64.55851745446738,74
"44.85123,-123.18677","45.535368,-122.853015",Suburban,49.98480332680752,69
"40.926637,-74.303093","39.926935,-75.144921",Urban,82.0447610881806,107
"41.856539,-90.966516","41.220754,-89.922724",Rural,69.59611222123529,96
"37.81926,-82.76544","39.031558,-82.62259",Rural,84.11792007401421,132
"46.09156,-115.97625","46.712734,-117.174749",Rural,71.43329302537927,118
"36.23559,-98.34007","35.415681,-97.423116",Rural,76.47138798205323,107
"39.547797,-115.993806","40.840442,-115.792789",Rural,89.94109505108699,99
"42.474681,-72.467543","42.251186,-71.935144",Suburban,31.260526001220327,74
"43.7408,-90.27235","43.570369,-90.886349",Rural,32.87463317983117,57
"41.227386,-92.467531","41.697571,-91.612522",Suburban,54.91096955641462,80
"35.901746,-86.423535","36.472616,-86.677631",Suburban,41.911240719516826,58
"43.42543,-102.16436","44.033805,-103.217815",Rural,67.3288279428866,91
"36.391777,-119.372842","36.807139,-119.680933",Urban,33.40173372735657,53
"41.1775,-88.338018","42.400222,-88.567396",Suburban,85.30435773923477,118
"33.495794,-97.143184","33.09309,-96.10683",Suburban,66.00291659327837,98
"35.463405,-77.359224","35.43158,-78.061684",Urban,39.600218608549895,57
"40.266539,-110.106937","40.09649,-111.612016",Suburban,80.31263884052743,139
"30.77197,-95.383817","29.805999,-95.165117",Suburban,68.00565427956846,81
"39.115266,-85.22819","39.980956,-86.00148",Suburban,72.62838963384517,88
"39.491314,-119.743845","38.704255,-120.829527",Urban,79.66258072558635,148
"37.807938,-120.440467","37.511467,-121.942868",Suburban,84.69182272633671,115
"46.920016,-97.557491","47.791326,-96.607845",Rural,74.83227160053333,104
"32.931523,-96.615821","32.982637,-96.612949",Urban,3.535563989243231,11
"43.399433,-95.437464","43.423807,-95.12439",Rural,15.803755605692812,22
"41.389054,-81.536842","41.382942,-81.743944",Urban,10.74424076008509,30
"40.964516,-80.300736","40.533981,-81.919436",Urban,89.79668056072633,143
"41.237553,-95.930102","41.155561,-95.936587",Urban,5.675131612047084,11
"44.679528,-72.221912","44.539523,-70.517323",Rural,84.40032801774028,153
"44.216681,-75.084323","43.023795,-74.993868",Rural,82.54464889723293,126
"29.38747,-82.44677","29.087221,-82.250806",Suburban,23.873748622218987,35
"34.045105,-118.185914","33.901992,-118.144531",Urban,10.16850151534687,23
"40.83361,-95.30832","42.07942,-94.891613",Rural,88.74037148509046,118
"37.42417,-88.898049","36.720973,-88.629732",Rural,50.78793581043564,63
"33.494995,-86.808077","34.657472,-86.485773",Urban,82.41011029394735,104
"47.393566,-119.90361","47.30394,-119.540802",Rural,18.077876765950364,42
"43.631348,-72.512835","42.74279,-72.039945",Rural,65.85331438401728,105
"39.09998,-74.848733","38.874865,-75.821569",Urban,54.51213207231339,167
"30.293273,-81.50916","31.197585,-82.321425",Urban,78.93297485311464,92
"44.324832,-68.998255","44.630522,-70.158809",Rural,60.98836857619305,111
"42.786204,-92.278632","43.570369,-90.886349",Suburban,88.63503138169486,144
"41.792415,-96.376462","41.291123,-96.117841",Rural,37.12847087413325,58
"41.919428,-121.973887","42.192994,-121.759535",Rural,21.867615655569143,41
"38.802858,-77.211556","39.281759,-76.751185",Urban,41.2941653111599,63
"39.548074,-75.198368","39.155721,-76.732359",Suburban,86.32314016351786,114
"42.29709,-94.721051","42.07942,-94.891613",Rural,17.390582453489664,29
"38.413111,-122.548243","38.595884,-121.291214",Urban,69.12981358966358,104
"37.311181,-121.96187","38.182949,-122.252653",Urban,62.29313347122672,83
"46.27969,-99.35233","46.858098,-100.768499",Rural,78.24273583892376,104
"40.61781,-91.93212","40.417697,-91.4106",Rural,30.684506358099963,51
"38.858035,-90.463316","39.723042,-91.40761",Urban,78.24098048159848,101
"33.077136,-96.901605","32.66669,-97.20861",Urban,33.49081864198517,42
"35.146285,-89.981523","35.876221,-88.747367",Urban,85.79805254737916,90
"29.743564,-95.30891","30.133292,-95.55286",Urban,30.6339230554402,47
"41.096293,-112.079415","41.760337,-111.830363",Urban,47.66059822758433,70
"40.928876,-80.587833","40.075634,-80.874942",Urban,60.8524093319969,100
"31.022268,-86.629331","31.050974,-85.899606",Suburban,43.24650800903431,63
"34.49544,-77.55497","34.779232,-77.39303",Suburban,21.661682770515466,30
"42.547818,-73.268033","42.373038,-71.558804",Urban,87.95630524067536,134
"28.014096,-82.449816","28.66851,-82.141064",Urban,48.9589521395162,46
"39.860351,-74.669346","40.644382,-75.319246",Urban,64.1012257519582,115
"39.79674,-81.33595","40.766124,-81.522503",Suburban,67.69596960386257,92
"33.73397,-101.00625","33.489465,-101.903376",Rural,54.31578323568095,65
"38.5254,-78.2625","37.652224,-77.608566",Suburban,70.03082965333495,94
"45.595739,-95.923233","44.54305,-95.085641",Suburban,83.42989805721784,107
"44.1452,-72.02865","43.454388,-71.577061",Rural,52.77638818259717,74
"43.801656,-72.130495","42.901776,-71.326703",Rural,74.13864450250959,99
"43.087062,-88.463305","42.526387,-88.986188",Urban,46.93833292648496,63
"30.665519,-87.350295","31.559612,-87.875607",Urban,69.15096843336006,114
"40.987797,-73.862969","40.687904,-74.298839",Urban,30.797268795296908,53
"30.435586,-91.466482","30.508692,-92.084647",Suburban,37.156577749139835,54
"35.157132,-95.621536","35.087343,-94.630367",Suburban,56.22119641788866,82
"35.88777,-119.4872","35.612483,-120.681706",Urban,69.62883238597226,91
"41.49476,-90.39068","41.697571,-91.612522",Urban,64.66960038674009,71
"41.681198,-72.939577","41.31077,-73.866938",Urban,54.389708635395,93
"43.74191,-90.7793","43.042525,-89.350484",Rural,86.4932197025462,123
"45.869606,-92.30286","44.883734,-91.419523",Rural,80.4846005403918,96
"31.74373,-105.09273","31.7834,-106.283259",Rural,69.99112537730235,75
"42.53759,-71.51201","42.829376,-71.107744",Urban,28.775911165210225,37
"48.076333,-96.149002","46.881818,-96.722503",Suburban,86.76876681991854,117
"39.675999,-106.308296","39.521498,-107.319517",Suburban,54.88357958334131,69
"38.850382,-122.214722","38.048958,-121.37384",Suburban,71.6686583791049,98
"43.035813,-90.853002","43.570853,-89.472786",Rural,78.62985223958027,119
"44.66258,-67.57249","45.174264,-67.276609",Rural,38.20289791603685,62
"37.427542,-98.551564","38.070038,-97.892188",Rural,57.16907440184445,75
"42.570352,-73.655682","41.739969,-72.713381",Urban,74.97454470877351,104
"47.536015,-121.931195","48.078327,-123.132881",Urban,67.18261754745356,141
"30.869398,-91.418642","29.706572,-91.200706",Suburban,81.38890016846179,118
"39.736986,-91.45683","38.778797,-90.580298",Urban,81.12900069072462,94
"33.91011,-90.75149","32.843389,-90.409165",Suburban,76.3038985163412,95
"47.936513,-110.502597","48.563676,-109.634238",Rural,58.93859648526204,64
"40.43677,-74.23959","41.125488,-75.372343",Urban,76.00270350858392,107
"38.76473,-95.00802","39.020347,-95.648552",Suburban,38.709706332029775,54
"37.26373,-81.61872","36.544963,-82.234642",Suburban,60.202059625805745,114
"43.444333,-96.336111","43.516781,-96.773492",Rural,22.492038625850626,42
"32.667305,-97.416615","33.056151,-96.697168",Urban,49.65134242732913,63
"30.969401,-91.518541","30.560465,-90.957783",Suburban,43.665732944362766,73
"41.421123,-86.872078","40.413403,-86.826881",Suburban,69.66679657460983,85
"40.966358,-96.96783","41.301539,-95.990772",Rural,55.87074452684842,77
"37.84455,-82.05513","36.956277,-81.099122",Suburban,80.74699406013137,171
"36.15735,-81.97817","36.846544,-81.500803",Rural,54.5018931183742,102
"40.149318,-74.204209","40.10455,-74.95128",Urban,39.58874782112335,51
"46.808449,-100.45556","46.791788,-100.750279",Suburban,13.986944919442996,27
"42.580113,-96.474433","42.906833,-97.398033",Urban,52.018515889834624,66
"35.59008,-84.24186","35.152981,-85.245625",Suburban,64.11036578801982,90
"37.190922,-78.182733","37.755331,-77.459659",Suburban,55.613266725309394,77
"44.405596,-96.599788","43.636649,-95.601922",Suburban,72.6671183690224,107
"44.38869,-68.03723","44.837454,-69.294372",Rural,69.17050966499718,95
"42.917037,-78.126525","42.908748,-78.743013",Rural,31.201520703609997,47
"33.06335,-108.695588","33.152616,-107.249714",Suburban,83.90712491622419,167
"31.11491,-93.27155","31.297198,-94.729976",Suburban,87.10223886327277,117
"33.179537,-94.739141","33.105906,-95.594784",Suburban,49.76185443911719,54
"37.644269,-81.281591","37.272851,-79.909598",Suburban,79.50284419496926,137
"37.073526,-76.493022","36.709795,-76.26477",Urban,28.11892330689809,48
"39.05705,-78.10361","38.960109,-78.187619",Urban,8.075051422360579,15
"34.136258,-118.026704","33.766984,-116.957932",Urban,66.35602611836067,88
"43.309073,-95.772984","42.664044,-95.197135",Rural,53.22881567244501,81
"48.655123,-108.818157","48.563676,-109.634238",Rural,37.81310467612299,60
"39.566189,-76.597891","40.822928,-76.845046",Suburban,87.80658071352775,116
"40.837399,-74.586052","40.863001,-73.081217",Urban,78.6673210850885,119
"29.54017,-95.33232","29.789184,-95.722223",Urban,29.051599977518364,43
"43.306166,-94.251434","43.684931,-92.986364",Rural,68.59553272248823,89
"30.527068,-83.388742","30.102113,-83.580139",Suburban,31.50283948688013,47
"42.926467,-88.841626","43.313308,-90.346027",Urban,80.4403103246176,104
"35.259987,-91.219846","35.507288,-92.032086",Rural,48.840822401634114,76
"43.40979,-73.8779","42.642907,-73.699702",Suburban,53.745571828393025,78
"36.097442,-95.961087","36.17513,-94.557486",Urban,78.50535434747337,79
"47.485913,-123.920555","47.060415,-122.773441",Rural,61.28742214710839,113
"37.358887,-79.944789","36.488402,-79.734227",Urban,61.258945675809706,96
"34.474709,-93.669613","34.454593,-93.060524",Rural,34.72503538228553,57
"36.058599,-80.320965","35.577719,-80.791487",Urban,42.413058419535126,61
"40.794007,-76.243323","40.822928,-76.845046",Urban,31.53144950293415,58
"36.58227,-87.06556","36.059999,-87.381232",Urban,40.13695223506047,77
"36.211456,-115.124148","36.054546,-115.119903",Urban,10.84403645724419,24
"45.799612,-92.153743","45.573827,-93.603694",Rural,71.70182433698592,96
"41.84414,-75.831862","42.568973,-76.218076",Rural,53.84059774060444,75
"47.615007,-117.703977","48.307816,-116.543395",Suburban,71.93413711358873,104
"40.03806,-97.02475","40.72941,-96.684676",Rural,51.01064354015871,69
"43.31139,-88.7201","42.300299,-88.429122",Suburban,71.39975454947417,105
"42.38343,-71.41617","41.605998,-72.713183",Urban,85.56239522107761,99
"31.1974,-90.00286","30.004711,-90.03889",Suburban,82.43481497492793,113
"40.869953,-73.865696","40.726947,-73.543592",Urban,19.53120210871603,42
"28.002755,-82.545466","27.840146,-82.728538",Urban,15.847591158904876,26
"45.67987,-92.978158","44.650064,-93.29742",Suburban,72.83264282348671,73
"37.754912,-77.480128","36.882858,-76.428811",Urban,83.47079244458415,91
"38.655719,-99.320339","38.360716,-98.786542",Rural,35.33259865743186,46
"43.42091,-71.9373","42.570522,-71.113041",Rural,72.02243608131694,81
"36.201952,-82.316667","36.439471,-83.608734",Suburban,73.77652560682527,112
"40.838729,-73.921605","40.286233,-75.393251",Urban,86.16279496713975,121
"30.38658,-84.79797","30.215641,-85.866937",Suburban,64.85270716769001,91
"35.440832,-81.789415","35.261814,-81.12438",Suburban,39.46561765620873,68
"38.423186,-85.454359","38.395017,-84.296595",Urban,62.712579258758005,106
"39.592806,-95.037469","40.338904,-94.873311",Suburban,52.27824837511435,61
"37.67509,-83.02184","38.037641,-84.422217",Rural,80.39562212242147,94
"35.401512,-97.416562","35.448327,-97.425592",Urban,3.2743205712110948,10
"42.838913,-82.799617","42.999959,-83.764461",Suburban,50.07084385725826,64
"34.730509,-92.233147","35.566952,-92.454432",Urban,59.12932763176149,76
"46.434256,-86.367899","46.512052,-87.961534",Suburban,76.02088679133269,104
"33.885514,-117.730164","33.131136,-117.066033",Urban,64.65759113879173,81
"39.348243,-99.971939","38.903141,-99.321098",Rural,46.50524084413747,63
"37.614496,-86.729497","37.979931,-87.472525",Suburban,47.78241657474048,79
"35.71402,-81.42203","36.160947,-80.277301",Urban,71.09417284659914,73
"42.11588,-96.36665","43.059802,-96.171737",Rural,65.96812409167919,83
"30.51589,-91.080373","29.808325,-90.816338",Urban,51.36953662477482,88
"40.853588,-94.194013","41.373343,-93.555779",Rural,48.922673297116326,79
"40.772687,-76.438311","40.254706,-75.66541",Urban,54.121218465945006,98
"26.18369,-98.12306","26.242884,-98.24521",Urban,8.60577056614806,24
"40.708857,-74.016217","40.028757,-75.099964",Urban,73.90987229555623,101
"38.02759,-82.84322","37.567138,-84.310418",Rural,86.188960552327,146
"43.630906,-72.116603","43.333963,-71.013296",Suburban,58.99422067835268,108
"42.941032,-82.804636","42.366431,-83.336498",Suburban,48.02717277494221,75
"40.762304,-73.524452","40.131618,-74.225671",Urban,57.08127794231374,116
"34.17843,-97.59253","35.226849,-97.421077",Rural,73.09056142460214,97
"39.21278,-94.12272","38.812653,-94.493458",Suburban,34.06539566428103,53
"43.15566,-74.494888","43.123686,-75.225952",Suburban,36.92387060350365,57
"40.29922,-83.96883","39.908638,-83.428687",Rural,39.28244573005576,65
"32.859305,-97.075688","33.087002,-96.748594",Urban,24.63693007536581,36
"35.025155,-81.407268","35.010885,-80.849398",Suburban,31.58273381655892,65
"33.405675,-88.993677","32.354601,-88.68287",Suburban,74.82797540243129,112
"33.61837,-117.91709","34.222047,-118.448921",Urban,51.667190693805416,74
"42.749713,-76.844921","43.192244,-77.497393",Suburban,44.97720497688755,69
"40.852799,-74.107325","41.605998,-72.713183",Urban,89.19714841952886,122
"40.620492,-73.747376","40.438296,-75.355387",Urban,85.37821311224138,143
"41.561802,-74.709618","42.212645,-73.882953",Suburban,61.88861034145325,109
"38.369952,-78.297605","37.755331,-77.459659",Suburban,62.29947408751964,100
"45.147104,-94.977723","44.32867,-94.505377",Urban,61.115557911333056,87
"36.201898,-121.05232","37.318159,-120.501927",Urban,82.92522581233314,168
"41.56056,-99.25038","40.726386,-99.081635",Rural,58.30083072893843,73
"42.466587,-92.21642","41.646847,-93.504922",Suburban,87.0455842241276,112
"34.953431,-79.233178","36.071699,-79.498885",Urban,78.69669739865331,117
"38.654141,-80.67597","38.42603,-82.25889",Rural,86.98428540568517,121
"40.294021,-79.686626","40.342403,-79.94663",Urban,14.099326477289932,40
"34.588803,-80.718482","35.40101,-81.340119",Suburban,66.23609320189925,100
"45.690115,-89.663974","44.492584,-89.509779",Suburban,83.08261742858805,85
"39.039096,-84.837832","38.300116,-85.545772",Suburban,63.760572822749,96
"39.738841,-104.782261","39.891454,-104.978811",Urban,14.832328688740702,27
"29.865649,-99.686783","29.776227,-98.724653",Rural,58.00405885491938,78
"44.082037,-121.227125","44.516826,-122.90053",Urban,88.03227645192656,137
"39.73788,-76.70136","40.062277,-77.497972",Suburban,47.80498376379294,82
"44.259608,-72.781143","43.33513,-73.681701",Suburban,78.08294007314456,141
"32.022765,-86.336448","32.494407,-86.398843",Suburban,32.790649139046465,44
"28.452822,-98.166012","29.668954,-98.634512",Rural,88.66248850823062,90
"35.640598,-120.700313","35.612483,-120.681706",Urban,2.2058004070643773,8
"43.17698,-84.84639","42.329186,-85.510613",Rural,67.57810570168178,108
"25.707602,-80.293385","25.927556,-80.171367",Urban,16.986909295611174,37
"42.451419,-88.075733","41.822148,-87.743388",Suburban,46.6939073825444,72
"41.097587,-80.973988","40.871343,-81.433419",Suburban,28.610747752387756,52
"48.115891,-116.128983","47.66673,-117.191004",Rural,58.171977024917794,108
"39.173866,-76.671519","38.74351,-77.087118",Urban,37.18505193088457,66
"45.182366,-92.945218","44.856262,-93.432516",Urban,32.773290610100496,51
"42.31481,-74.43293","41.350076,-74.733586",Rural,68.43011280326043,122
"36.15369,-83.78241","35.862784,-83.529779",Urban,24.563623578697708,53
"40.07589,-76.583396","40.07395,-76.325381",Urban,13.642039133322632,25
"47.112575,-122.779419","47.914251,-122.213538",Urban,61.36313828826726,85
"43.493812,-72.047018","44.304641,-71.798585",Rural,57.371949000045,97
"42.37147,-74.67043","42.642907,-73.699702",Rural,52.88115112046734,79
"39.659461,-103.948538","38.768327,-104.781632",Suburban,76.02563207400095,117
"41.727451,-71.257492","41.508319,-72.119211",Urban,47.015234572201045,74
"28.302094,-98.104154","27.853275,-97.631056",Rural,42.348993555957634,46
"36.29287,-95.1533","36.389087,-94.219347",Suburban,52.40240755370114,85
"41.578355,-84.25106","42.162628,-83.692312",Suburban,49.55917443611841,75
"42.377483,-74.123477","42.642907,-73.699702",Suburban,28.32289430759785,53
"41.683477,-82.804677","41.466226,-82.015964",Rural,43.44251570337987,137
"35.255441,-77.364631","35.386427,-77.945727",Suburban,33.98646272056402,58
"45.30204,-97.036537","45.848159,-95.384245",Rural,88.36912117485959,118
"44.93607,-94.69666","44.82848,-93.162416",Rural,75.47734265531403,94
"40.709098,-73.356164","41.368419,-72.160661",Urban,77.17995961236704,149
"37.692401,-113.627239","37.654563,-113.088224",Urban,29.593257709027085,38
"60.04914,-151.517286","60.563956,-151.226299",Rural,36.93825678928666,72
"42.859325,-90.791337","43.110829,-89.312683",Suburban,76.72956182313808,101
"43.477015,-87.961162","44.024156,-88.142649",Suburban,38.87385056747503,53
"38.36193,-76.4372","38.942956,-76.907977",Urban,47.50674829199111,72
"42.858254,-94.9984","43.12513,-95.152458",Rural,20.01574240185784,31
"39.002375,-77.10341","39.195733,-76.819914",Urban,20.23754483329541,35
"37.21661,-121.7405","37.785232,-121.218045",Urban,48.61769485149829,82
"36.187866,-95.261554","35.988575,-96.155299",Suburban,51.767065205084506,58
"38.209887,-81.438053","38.70709,-80.664422",Suburban,54.148883733558286,88
"41.633029,-73.743183","42.172414,-72.573854",Urban,70.74374630334559,118
"45.602457,-93.263457","45.276567,-93.001533",Suburban,25.850520792989393,41
"36.429239,-105.554532","36.387562,-105.586088",Urban,3.372122544798834,11
"39.169164,-83.59454","40.106297,-83.715264",Suburban,65.06754849529707,99
"42.5565,-124.06898","43.235495,-123.36944",Rural,58.77627765509509,185
"39.491351,-74.875543","39.612031,-75.504781",Suburban,34.5437025424618,58
"35.052581,-86.717885","35.008709,-85.205213",Suburban,85.63500323100062,129
"39.96045,-92.684957","41.007342,-91.993434",Rural,80.9483472699916,128
"35.114887,-80.704991","34.0739,-81.151748",Urban,76.28167443949681,98
"44.989702,-122.618718","44.931606,-123.306572",Suburban,33.86776869818846,62
"39.023294,-95.208909","38.984768,-94.460438",Urban,40.275311125876705,53
"36.135364,-89.111653","35.840888,-88.912327",Rural,23.19810680247504,36
"30.134188,-90.963042","30.308159,-89.828938",Urban,68.76760567279995,88
"39.76871,-76.67969","39.378836,-76.507215",Suburban,28.460769225922295,34
"35.57727,-92.545572","34.454593,-93.060524",Suburban,82.86186454123991,134
