origin,destination,ruca,great_circle_distance,driving_time,driving_distance
"41.74954,-72.15452","41.745546,-72.16826",Suburban,0.7601518740908133,1.0,0.8226952040000001
"35.425247,-78.656553","35.320664,-78.648114",Suburban,7.24162162863453,15.0,8.942771431999999
"38.956806,-94.683236","38.989444,-94.698849",Urban,2.4059740480097025,8.0,3.190740085
"39.091354,-94.603634","38.965451,-94.668894",Urban,9.377803757770032,19.0,13.14821036
"32.620058,-97.274934","32.704786,-97.332317",Urban,6.738846465007557,17.0,9.191941202999999
"40.709622,-84.061155","40.752053,-84.1522",Urban,5.596284239024692,19.0,7.4477528060000004
"28.17612,-80.59005","28.171293,-80.673983",Urban,5.122995582214396,16.0,9.424955328
"42.886136,-97.209902","42.906833,-97.398033",Suburban,9.629359911926274,16.0,11.591676005
"40.850493,-99.073398","40.726386,-99.081635",Urban,8.585796898262885,12.0,8.852672637
"33.601112,-111.809488","33.596447,-111.9784",Urban,9.726259322358224,21.0,10.713678782
"40.799158,-81.345934","40.794607,-81.422309",Urban,4.007214212463079,12.0,6.248506775999999
"38.953033,-77.229496","38.929915,-77.245205",Urban,1.806668434405446,9.0,2.497290049
"42.684923,-113.790133","42.560343,-113.789804",Urban,8.607674732829958,15.0,8.996209338
"39.105836,-94.49598","39.035591,-94.641217",Urban,9.178924341750708,18.0,11.657541331
"36.724691,-79.914912","36.694008,-79.902149",Urban,2.23476002637743,7.0,2.6992356240000004
"40.735793,-96.763247","40.858333,-96.678423",Urban,9.558771713419008,21.0,14.320116066
"42.736277,-73.720318","42.642907,-73.699702",Urban,6.535663033085604,18.0,10.60058926
"29.687972,-95.116749","29.64662,-95.161425",Urban,3.918851862294201,14.0,5.577426096000001
"42.840328,-83.200206","42.762337,-83.198905",Suburban,5.389068657920096,12.0,7.434704015
"45.509689,-92.611733","45.399548,-92.605661",Rural,7.615706851601653,17.0,11.989974816
"35.738092,-84.344062","35.822071,-84.264778",Urban,7.30876388069601,18.0,9.051511357
"39.07267,-90.254596","39.103702,-90.318293",Suburban,4.033132373182662,8.0,4.998308324
"39.565589,-79.382332","39.422238,-79.391094",Rural,9.91562290767732,18.0,13.28491198
"29.697133,-82.403746","29.627344,-82.387803",Urban,4.916050180642624,16.0,6.724476962
"28.752488,-97.033759","28.878015,-96.993934",Suburban,9.00194867011013,22.0,16.804357324
"35.089614,-114.560868","35.005746,-114.59546",Urban,6.116169064676075,15.0,9.111162973
"38.02662,-121.642463","37.963395,-121.762081",Suburban,7.842515825603233,21.0,10.469479979
"32.94153,-93.29878","32.984636,-93.462648",Suburban,9.955514905114056,16.0,13.122112778
"42.116811,-83.300439","42.253652,-83.26585",Urban,9.619218481658338,19.0,11.132482836000001
"47.435986,-122.580554","47.507986,-122.631246",Urban,5.509354187751898,12.0,7.469500791000001
"37.160913,-92.415178","37.149917,-92.2626",Rural,8.436363103537829,14.0,11.523946566
"39.894912,-85.792762","39.812692,-85.766587",Urban,5.848055216851684,11.0,7.340255623000001
"42.498117,-83.205798","42.508113,-83.026554",Urban,9.15649914990122,17.0,12.564742991000001
"41.96914,-70.812299","41.997365,-70.846496",Suburban,2.624483888776142,9.0,4.027105451
"35.95537,-96.00888","36.045211,-95.903211",Urban,8.568572683919284,17.0,11.773116337
"39.037144,-86.961577","39.04963,-87.126965",Suburban,8.917000921996635,15.0,10.144502946000001
"33.690757,-84.251171","33.798508,-84.195035",Urban,8.113444935726104,18.0,11.257999777999999
"37.0009,-94.84328","36.906603,-94.877656",Rural,6.786140746653883,13.0,9.406935569
"39.740612,-92.644013","39.752274,-92.464244",Rural,9.584096442815383,12.0,11.043005412
"42.275382,-72.089338","42.251186,-71.935144",Suburban,8.059756999387139,22.0,10.517946917
"35.37371,-83.22598","35.361243,-83.204018",Urban,1.507694377950576,6.0,2.131923901
"36.557,-89.96648","36.570083,-89.970779",Suburban,0.93490242743829,2.0,1.132137962
"36.824298,-76.315663","36.77202,-76.250941",Urban,5.086205968487152,16.0,8.334449223
"31.586919,-84.206431","31.583899,-84.218448",Urban,0.7374330001246213,3.0,1.232178693
"41.511827,-72.903617","41.470569,-73.028018",Urban,7.041221424222293,19.0,9.916459789
"41.73058,-88.3459","41.815731,-88.283145",Urban,6.713489198120777,19.0,8.041783482
"32.797048,-96.561606","32.864908,-96.606687",Urban,5.369720053680857,15.0,7.231515698
"38.964212,-89.97814","38.884137,-90.05967",Suburban,7.058083337167225,14.0,10.142638833000001
"42.164741,-88.308625","42.170468,-88.335097",Urban,1.4122256812163667,5.0,2.124467449
"40.97811,-81.78208","41.052461,-81.734366",Urban,5.707720767041907,14.0,7.777079436
"36.814548,-76.238429","36.863444,-76.246207",Urban,3.4056598172911765,13.0,5.456880122
"44.21034,-72.19537","44.140959,-72.024679",Rural,9.72244157108852,16.0,11.443168336000001
"38.047665,-121.351122","38.003629,-121.292111",Urban,4.42415243602774,12.0,5.223865997
"38.420142,-92.835322","38.431797,-92.852315",Rural,1.22250875263436,3.0,1.581389195
"31.76524,-96.329922","31.685701,-96.455505",Rural,9.201766972667414,20.0,16.86400894
"35.933487,-84.148074","36.005364,-84.026897",Urban,8.401164631047747,18.0,9.22114564
"33.59393,-112.30294","33.579032,-112.230165",Urban,4.3134346141625,12.0,4.903238561
"44.952863,-89.531804","44.918766,-89.653311",Urban,6.392959327511578,21.0,9.218660156
"28.635425,-81.488843","28.612046,-81.454514",Urban,2.6351722613300423,12.0,4.992715985
"43.38635,-95.14833","43.423807,-95.12439",Urban,2.853427989027435,9.0,4.15075828
"34.944609,-83.381415","34.859802,-83.404616",Rural,6.005281889188292,11.0,6.761137851
"34.004783,-98.388757","33.950386,-98.525959",Urban,8.713423186112546,15.0,11.192755823
"33.332852,-96.726103","33.222051,-96.629904",Suburban,9.459738466551151,23.0,13.864651123
"32.402367,-92.203654","32.507678,-92.156393",Urban,7.780537734660956,13.0,10.032656166
"33.175552,-86.357359","33.172363,-86.288226",Suburban,4.004173406343821,7.0,4.636049031000001
"41.170823,-80.089581","41.168132,-80.114631",Urban,1.3160794436134886,5.0,2.996250962
"40.854548,-74.278892","40.907089,-74.403981",Urban,7.475270441228235,21.0,12.005509091
"30.365596,-97.646734","30.452402,-97.604426",Urban,6.506034643291005,16.0,7.320371751000001
"38.535124,-89.999588","38.519938,-89.922614",Urban,4.290893660628693,11.0,4.826809928
"40.800367,-98.446665","40.885465,-98.336171",Suburban,8.241787356846421,21.0,12.380195804
"32.213061,-94.783436","32.132906,-94.803006",Urban,5.655211250399073,13.0,6.278332583999999
"33.751,-80.21425","33.700325,-80.226183",Suburban,3.5678280957826916,10.0,5.689894247
"29.67087,-95.58599","29.674425,-95.495469",Urban,5.439800729930293,18.0,6.138524109
"36.58157,-80.6688","36.472488,-80.619029",Suburban,8.027473614216571,16.0,9.251592818999999
"45.405278,-92.969118","45.276567,-93.001533",Suburban,9.03134141861373,14.0,10.368196506
"39.310756,-76.674792","39.282698,-76.820845",Urban,8.046445413041184,20.0,11.381031236
"41.486689,-73.491042","41.405841,-73.418284",Urban,6.73820615829632,20.0,9.748689619
"37.57288,-82.75266","37.655203,-82.781921",Suburban,5.90913722981653,12.0,8.988752886
"35.53125,-81.0298","35.45169,-81.002022",Urban,5.714872936609081,11.0,7.2284088429999995
"42.56675,-73.02871","42.664403,-73.110318",Suburban,7.92103428901837,17.0,10.655269908
"35.454142,-80.283764","35.339958,-80.1759",Suburban,9.9573637912641,20.0,12.669133319
"40.709713,-80.104597","40.657885,-80.231688",Urban,7.560718365545568,22.0,10.739154993000001
"41.298201,-72.532934","41.296682,-72.381942",Urban,7.838612713792367,13.0,9.909003337
"40.412663,-80.317007","40.447297,-80.176247",Suburban,7.780256016921221,17.0,12.186949423
"38.802858,-77.211556","38.769351,-77.136118",Urban,4.6762161110548925,10.0,6.150951528999999
"41.144496,-73.343261","41.158788,-73.418124",Urban,4.018004914279945,14.0,7.265691103
"36.78885,-93.917312","36.675814,-93.879759",Suburban,8.082137995392902,9.0,8.628979077
"38.878202,-99.334803","38.903141,-99.321098",Urban,1.8741307215253045,8.0,3.385229208
"42.202216,-71.005192","42.098154,-71.056785",Urban,7.660337285242128,20.0,15.327358457
"42.779378,-71.474918","42.727699,-71.422502",Urban,4.452130865889784,12.0,8.670610934
"38.21894,-77.444023","38.283964,-77.438622",Suburban,4.50227821988357,17.0,9.157765798
"32.702531,-96.684525","32.733619,-96.616782",Urban,4.485692652854808,12.0,8.142445583999999
"41.79753,-87.95478","41.87285,-87.962868",Urban,5.220745873030505,12.0,6.109319672000001
"39.88423,-82.7535","39.938488,-82.785334",Urban,4.111008433619175,13.0,4.664010726
"30.378738,-81.745368","30.271247,-81.757306",Urban,7.4609697505855,13.0,9.172057331
"34.31466,-88.78962","34.252144,-88.827378",Urban,4.827432377911232,13.0,7.758438306
"37.718871,-82.193059","37.658671,-82.271664",Rural,5.9810004602145375,18.0,10.343963037
"30.166506,-94.735446","30.075561,-94.775341",Suburban,6.720835263012815,11.0,7.5161036160000005
"43.443839,-88.19631","43.395582,-88.197133",Suburban,3.334497057021304,9.0,3.6909437400000003
"29.128062,-82.297544","29.160011,-82.166667",Urban,8.200604605772481,24.0,14.082130973
"29.949527,-91.832747","29.986098,-91.815149",Urban,2.737578544309887,6.0,3.2895380739999998
"40.059161,-75.104468","40.158903,-75.138841",Urban,7.126873606596467,25.0,8.737719002
"35.74846,-81.52259","35.780945,-81.39433",Urban,7.532930248136511,22.0,11.70662964
"39.933174,-75.108519","39.892072,-75.084177",Urban,3.119150285987779,10.0,4.939278079
"32.815849,-117.033162","32.779351,-117.012689",Urban,2.788043195896619,11.0,4.115340133
"33.08447,-94.242023","33.115521,-94.184732",Suburban,3.9495603424707,7.0,4.521716767
"40.358435,-80.387917","40.391367,-80.549483",Suburban,8.80346706496927,19.0,13.372525291
"25.701518,-80.357892","25.764588,-80.308743",Urban,5.32426411792095,16.0,7.48752055
"42.343986,-73.73477","42.277931,-73.750041",Suburban,4.63018392398447,11.0,6.065823702
"35.320197,-89.892286","35.357673,-89.897723",Urban,2.6074154775271485,10.0,3.4709784060000004
"29.825715,-95.286149","29.716163,-95.313405",Urban,7.743820323957072,17.0,12.288854267000001
"41.865433,-72.927327","41.818547,-73.07798",Urban,8.404126656380123,19.0,11.669968750999999
"38.665385,-121.353862","38.747204,-121.256943",Urban,7.698423092002658,14.0,9.18386338
"36.167933,-97.068895","36.114309,-97.119276",Urban,4.650806238008159,12.0,6.5088612249999995
"37.459547,-84.756783","37.555573,-84.633712",Suburban,9.4616088107939,16.0,10.743504589999999
"40.587629,-111.98342","40.585435,-111.860134",Urban,6.470742280674861,17.0,6.682223734
"36.531703,-82.192545","36.544963,-82.234642",Urban,2.510133250016991,11.0,7.812497583000001
"41.92338,-85.52832","41.939573,-85.654258",Rural,6.56939805207223,12.0,7.517346358
"39.791725,-87.369135","39.65736,-87.431082",Suburban,9.850114797240256,14.0,11.701037301
"40.665652,-74.26674","40.537794,-74.294963",Urban,8.957354506864082,17.0,12.121084097
"40.746972,-82.823","40.810541,-82.946201",Urban,7.800057737830235,11.0,9.329264194
"44.275702,-88.370856","44.268165,-88.477635",Urban,5.308313744270489,13.0,9.009258129000001
"39.762206,-89.627547","39.752941,-89.707836",Urban,4.31241400717714,11.0,6.405092268
"42.973427,-85.090548","42.942159,-85.078392",Urban,2.246157394721566,8.0,4.2862171579999995
"36.220421,-91.746312","36.272442,-91.682709",Rural,5.047757430360211,13.0,10.071802539
"39.544307,-105.153074","39.604292,-105.152908",Urban,4.144578332272585,11.0,6.722612849000001
"46.33933,-117.04821","46.422941,-117.048011",Urban,5.776977872454357,13.0,6.610144698
"29.830024,-95.474409","29.919903,-95.602318",Urban,9.863589692477252,13.0,11.358661880000001
"41.874932,-87.651596","41.863449,-87.818814",Urban,8.640176566075052,17.0,9.726941634
"40.72231,-76.73552","40.822928,-76.845046",Suburban,9.00969223736204,28.0,19.760219171
"29.973053,-90.08542","29.861523,-90.045393",Urban,8.070206902957695,24.0,12.115491758000001
"34.425262,-117.161732","34.525916,-117.222922",Urban,7.7789885779169,17.0,9.746204135000001
"43.590861,-85.403676","43.687584,-85.516937",Rural,8.759866398825192,18.0,13.896341044000001
"35.779183,-90.766012","35.818962,-90.685321",Urban,5.291666775651736,12.0,6.354761217
"36.80217,-120.01627","36.734798,-120.043616",Suburban,4.8948437813262995,11.0,6.539308404
"38.3215,-78.304169","38.235873,-78.372526",Suburban,6.982010347613669,9.0,7.343983849000001
"26.186109,-80.179318","26.146015,-80.318007",Urban,9.035620517654564,25.0,11.712221979
"35.015083,-83.905055","35.108872,-84.006039",Rural,8.63772994768663,24.0,15.831290338
"29.556038,-98.360283","29.474112,-98.359582",Urban,5.660704590117706,17.0,9.783486394999999
"38.881904,-76.990935","38.772337,-76.889525",Urban,9.333068283175493,25.0,10.938615084
"40.407239,-84.203271","40.28985,-84.191917",Rural,8.132813357044764,15.0,9.813933574
"34.86263,-84.248612","34.877081,-84.325372",Rural,4.464447812975253,16.0,8.069745177
"26.87272,-80.165705","26.762267,-80.10317",Urban,8.55044285497322,18.0,12.969876883000001
"41.041895,-75.368964","41.125488,-75.372343",Urban,5.778406604916545,20.0,13.468837795999999
"36.6844,-121.80217","36.705772,-121.668611",Urban,7.545205697636238,20.0,10.84292395
"30.141293,-97.678843","30.219703,-97.756462",Suburban,7.130424997036705,15.0,11.683638913000001
"36.437397,-86.809567","36.483686,-86.888488",Urban,5.427927556461504,10.0,6.649912442
"32.893498,-116.898945","32.797587,-116.936614",Urban,6.978249744333961,21.0,12.184463939
"43.717918,-72.3612","43.623467,-72.324645",Rural,6.776834178870204,18.0,9.585269046
"39.286315,-81.55477","39.306253,-81.553411",Urban,1.3794998285769424,7.0,1.987765829
"34.175198,-109.972598","34.199967,-110.018355",Suburban,3.1253975471235127,8.0,5.520259964
"42.683256,-71.017403","42.570522,-71.113041",Urban,9.182063295236665,29.0,15.272056438
"42.403085,-87.850836","42.388364,-87.966471",Urban,5.987403084942713,18.0,8.559385525
"38.372519,-85.459505","38.300116,-85.545772",Urban,6.84720129315172,16.0,13.131433343
"44.21325,-69.06751","44.091646,-69.137732",Suburban,9.09465430266538,21.0,10.905682421
"35.27008,-91.63986","35.244431,-91.750801",Suburban,6.505278717981371,12.0,7.765273387
"35.314672,-89.126324","35.279587,-89.02468",Rural,6.22341808357302,8.0,6.959976571
"34.69481,-84.48215","34.656318,-84.488276",Suburban,2.6822266676957547,9.0,3.642476802
"38.671448,-85.709688","38.687743,-85.795417",Urban,4.759142198700119,11.0,5.770672477000001
"40.755332,-73.993172","40.659995,-74.106691",Urban,8.873654134817587,32.0,18.965485662
"47.752379,-122.060283","47.86537,-121.973295",Urban,8.788740174973732,24.0,14.683618101
"45.640067,-122.625018","45.686808,-122.662853",Urban,3.710445777272335,13.0,5.606630533
"43.06956,-89.423861","43.042525,-89.350484",Urban,4.148782283538312,14.0,5.504725689
"37.918196,-122.071676","37.996911,-122.109473",Urban,5.815429812908113,16.0,8.775622633
"43.548613,-96.633203","43.541182,-96.658448",Urban,1.3645787175390112,6.0,2.6482832019999996
"30.644755,-95.579836","30.713987,-95.570234",Urban,4.8173851513952,11.0,6.5150749349999995
"38.391722,-97.648402","38.367558,-97.628119",Suburban,1.9985957835991797,5.0,2.80238321
"32.7098,-108.30199","32.789184,-108.247665",Suburban,6.328507780445243,14.0,7.514239503
"29.999296,-95.400207","30.121291,-95.433321",Urban,8.658533946303221,13.0,10.706843701
"32.671912,-102.805355","32.724923,-102.66673",Rural,8.853372656249533,13.0,12.106792564000001
"41.60621,-73.11817","41.563347,-73.00491",Urban,6.559860997414384,19.0,7.932422186
"40.720919,-79.76262","40.647003,-79.712962",Urban,5.731667378586794,14.0,8.22073833
"40.418662,-86.018139","40.479082,-86.105231",Urban,6.196507543063572,12.0,8.957062965
"42.325483,-71.135045","42.238025,-70.985981",Urban,9.725134088439615,36.0,14.769367298999999
"42.182798,-71.196277","42.141998,-71.214722",Urban,2.973081919598241,10.0,3.7698578570000003
"32.781179,-96.790329","32.800875,-96.793989",Urban,1.3773683371435463,6.0,1.780849286
"39.963622,-79.785349","40.026311,-79.899043",Suburban,7.4147591699743645,13.0,9.021685549
"42.671025,-82.998811","42.538284,-83.032681",Urban,9.331875386045455,16.0,11.029956621
"41.16112,-81.576591","41.166067,-81.479326",Urban,5.070852240472516,14.0,5.933471679
"40.680474,-73.946829","40.750422,-73.996328",Urban,5.484266787236998,38.0,7.724884272000001
"38.960269,-82.141796","39.010548,-82.034349",Suburban,6.7356113984685155,18.0,9.969897695000002
"28.954273,-97.090604","28.878015,-96.993934",Suburban,7.870430472521993,20.0,12.165822809
"40.671614,-111.74828","40.619855,-111.856657",Urban,6.713436912444625,22.0,8.402800033
"35.298775,-80.895731","35.226063,-80.894906",Urban,5.024136472044861,16.0,6.957491086999999
"37.703847,-97.279267","37.568452,-97.274913",Urban,9.35793671988574,19.0,12.188813536
"42.135191,-83.156124","42.253652,-83.26585",Urban,9.926756206413618,27.0,15.086266509
"33.17192,-117.251632","33.178079,-117.294545",Urban,2.517939785990293,8.0,3.045339271
"32.505625,-86.332245","32.462474,-86.416138",Urban,5.726841263153432,15.0,8.020656868
"40.360473,-75.317521","40.286233,-75.393251",Urban,6.498134736680277,17.0,8.781836343
"43.959865,-92.400504","44.077152,-92.512245",Urban,9.823204922257416,17.0,14.21696848
"45.827583,-89.824294","45.889657,-89.721551",Rural,6.544964588217053,25.0,13.557072478
"33.698144,-91.443347","33.618399,-91.381728",Suburban,6.5510738918698115,7.0,6.834459629
"35.13851,-89.760016","35.047959,-89.680967",Urban,7.68860811046472,21.0,11.088986866
"41.53156,-74.370569","41.465761,-74.450202",Suburban,6.136014557130482,11.0,6.980481814
"40.193311,-74.442803","40.244043,-74.293902",Urban,8.60237096551649,15.0,9.542394447
"33.876482,-118.284077","33.90152,-118.361409",Urban,4.760868675237027,17.0,6.163378949
"29.699366,-96.5942","29.694587,-96.538419",Suburban,3.3641376044829627,7.0,4.265711915
"33.46623,-94.28853","33.470485,-94.404148",Suburban,6.670365120478319,11.0,8.220116959
"41.99742,-89.19964","41.93444,-89.050635",Suburban,8.805344217338561,18.0,13.617966836
"41.292913,-85.27904","41.176403,-85.168323",Suburban,9.894352681094936,20.0,13.45268215
"30.105386,-93.037173","30.158079,-93.15722",Suburban,8.044646099119198,13.0,11.614666732
"32.783879,-96.775578","32.835746,-96.675109",Urban,6.84707156808388,16.0,8.074094774
"35.675767,-88.412139","35.654528,-88.411407",Suburban,1.468050346863195,7.0,2.5308440830000003
"43.680432,-116.248664","43.589515,-116.403083",Urban,9.954340848233992,26.0,15.151510464000001
"41.973741,-70.976558","41.935099,-71.085869",Urban,6.219022974277848,19.0,8.44443189
