zip,15_min,30_min,45_min,60_min,ruca,population,median_household_income
28901,0,2,6,22,Rural,"5,104","$43,765"
28902,1,2,8,23,Rural,"1,107","$44,458"
28904,0,2,8,19,Rural,"9,642","$50,655"
28905,1,2,6,19,Rural,"3,609","$41,468"
28906,1,2,5,20,Rural,"19,447","$43,195"
28909,0,2,8,22,Rural,603,"$41,111"
29001,2,5,15,33,Suburban,"2,032","$45,938"
29003,0,4,5,30,Suburban,"5,793","$46,295"
29006,1,11,25,35,Suburban,"9,246","$45,390"
29009,0,4,15,43,Suburban,"2,039","$53,958"
29010,0,8,17,32,Suburban,"11,877","$31,002"
29014,1,7,31,58,Suburban,"1,410","$66,513"
29015,0,6,22,47,Suburban,"1,302","$52,188"
29016,11,14,24,46,Urban,"27,283","$88,377"
29018,0,2,12,24,Rural,"3,501","$38,491"
29020,1,6,19,42,Suburban,"21,566","$47,091"
29030,2,3,17,33,Suburban,"2,096","$54,324"
29031,1,4,21,61,Suburban,"1,826","$53,850"
29032,1,5,20,42,Suburban,"5,164","$54,502"
29033,11,16,23,35,Urban,"12,789","$55,730"
29036,11,13,24,49,Urban,"24,548","$103,431"
29037,0,5,15,53,Suburban,864,"$71,193"
29038,2,3,12,32,Suburban,"2,336","$38,864"
29039,2,2,13,32,Suburban,"3,284","$53,452"
29040,4,12,25,31,Urban,"9,769","$61,381"
29042,0,3,6,30,Suburban,"4,633","$38,859"
29044,0,15,18,28,Suburban,"5,473","$54,697"
29045,7,16,23,45,Urban,"28,906","$64,688"
29046,0,11,12,26,Suburban,36,
29047,0,3,18,33,Suburban,"3,329","$28,353"
29048,0,5,19,28,Suburban,"5,051","$37,500"
29051,1,6,12,31,Suburban,358,"$58,750"
29052,1,15,18,27,Suburban,"1,722","$53,372"
29053,9,14,24,36,Urban,"20,458","$44,629"
29054,4,13,19,38,Suburban,"8,852","$76,009"
29055,1,9,34,62,Suburban,"3,786","$39,511"
29056,0,1,7,25,Rural,"2,259","$40,795"
29058,1,5,26,57,Suburban,"5,346","$54,139"
29059,0,0,14,23,Rural,"5,312","$34,549"
29061,3,16,19,26,Suburban,"12,500","$54,398"
29062,3,10,22,28,Suburban,10,
29063,11,14,24,44,Urban,"38,703","$85,978"
29065,1,13,18,40,Suburban,465,"$41,979"
29067,0,1,13,42,Rural,"11,158","$45,420"
29069,4,9,13,23,Suburban,"4,304","$36,009"
29070,3,12,20,37,Suburban,"16,208","$58,427"
29072,12,13,25,40,Urban,"65,308","$92,026"
29073,9,16,25,40,Urban,"48,657","$65,403"
29074,0,4,29,49,Suburban,206,"$53,857"
29075,2,12,18,33,Suburban,"2,968","$71,433"
29078,3,15,28,49,Urban,"15,686","$58,477"
29079,2,7,14,25,Suburban,12,
29080,0,10,12,23,Suburban,"3,020","$34,919"
29081,0,3,4,25,Suburban,"1,154","$34,978"
29082,0,3,6,23,Suburban,466,"$38,750"
29101,1,5,14,42,Suburban,"2,997","$51,181"
29102,1,4,15,36,Suburban,"16,351","$44,725"
29104,4,11,19,36,Urban,"1,282","$38,512"
29105,1,9,29,34,Suburban,"1,002","$56,700"
29107,2,5,17,34,Suburban,"2,870","$39,540"
29108,1,13,26,62,Urban,"20,541","$46,613"
29111,0,8,11,29,Suburban,"1,625","$78,264"
29112,1,10,17,32,Suburban,"3,466","$38,000"
29113,2,3,16,33,Suburban,"2,129","$41,053"
29114,1,9,11,24,Suburban,"1,394","$46,023"
29115,2,8,25,37,Urban,"26,678","$29,372"
29117,2,10,24,37,Urban,641,
29118,2,12,23,41,Urban,"16,387","$53,547"
29122,1,13,17,38,Suburban,84,"$63,000"
29123,2,13,20,35,Suburban,"7,478","$53,116"
29125,4,5,15,33,Suburban,"3,050","$44,075"
29126,1,9,18,39,Suburban,"2,406","$63,417"
29127,1,8,19,36,Suburban,"8,323","$55,149"
29128,3,9,23,28,Suburban,"3,932","$38,321"
29129,1,8,29,34,Suburban,"4,372","$54,222"
29130,1,11,21,39,Suburban,"6,664","$61,742"
29133,2,4,26,39,Urban,753,"$39,402"
29135,2,10,20,25,Suburban,"8,766","$48,547"
29137,0,9,26,31,Suburban,"2,011","$41,206"
29138,0,4,22,36,Suburban,"10,671","$37,232"
29142,0,3,17,34,Suburban,"5,142","$31,426"
29145,1,6,15,48,Suburban,733,"$48,826"
29146,0,6,18,34,Suburban,"1,215","$38,214"
29148,1,4,16,37,Suburban,"5,808","$42,754"
29150,4,11,24,36,Urban,"38,601","$40,538"
29152,4,12,24,30,Urban,"2,250","$40,697"
29153,4,13,23,33,Urban,"15,829","$53,944"
29154,4,11,25,37,Urban,"28,459","$56,649"
29160,1,14,21,30,Suburban,"6,882","$54,811"
29161,6,10,15,39,Urban,"11,144","$43,311"
29162,0,9,11,26,Suburban,"3,609","$49,828"
29163,0,4,17,33,Suburban,"1,608",
29164,0,9,27,32,Suburban,"5,305","$46,818"
29166,1,7,25,34,Suburban,724,"$68,750"
29168,4,13,24,36,Urban,"3,837","$35,179"
29169,11,15,22,37,Urban,"21,690","$46,065"
29170,12,16,23,38,Urban,"21,954","$64,225"
29172,11,15,23,39,Urban,"9,290","$54,110"
29175,1,3,24,47,Suburban,419,"$41,375"
29177,11,14,24,45,Urban,132,
29178,1,5,22,51,Suburban,"3,495","$43,955"
29180,0,10,23,44,Suburban,"12,229","$38,552"
29201,11,16,23,33,Urban,"21,176","$32,306"
29203,11,14,21,40,Urban,"41,047","$33,952"
29204,11,17,22,36,Urban,"17,871","$45,238"
29205,11,18,21,33,Urban,"23,388","$54,663"
29206,11,17,22,37,Urban,"19,493","$79,005"
29207,11,18,22,35,Urban,"11,396",
29208,11,16,23,33,Urban,"2,261",
29209,11,18,20,32,Urban,"37,365","$55,255"
29210,11,14,23,39,Urban,"40,269","$45,586"
29212,12,14,23,43,Urban,"27,724","$65,888"
29223,12,16,23,41,Urban,"50,910","$49,850"
29225,11,16,23,33,Urban,476,
29229,11,15,23,45,Urban,"49,350","$72,143"
29301,13,22,42,68,Urban,"36,124","$50,221"
29302,6,23,43,76,Urban,"18,050","$61,103"
29303,7,22,45,75,Urban,"26,530","$38,775"
29306,10,22,45,70,Urban,"17,414","$32,702"
29307,6,22,44,80,Urban,"19,260","$57,652"
29316,9,23,45,73,Urban,"28,930","$66,199"
29320,11,23,42,70,Urban,651,"$40,519"
29321,5,18,40,74,Urban,"2,998","$31,156"
29322,2,19,30,48,Suburban,"9,576","$54,411"
29323,3,9,35,64,Suburban,"14,949","$56,350"
29324,6,22,44,82,Urban,91,
29325,3,13,31,63,Urban,"14,279","$41,355"
29329,6,22,44,80,Urban,171,"$63,616"
29330,5,22,47,83,Urban,"9,389","$51,868"
29331,2,12,26,49,Suburban,51,
29332,3,4,17,54,Suburban,"3,030","$46,316"
29333,7,22,45,76,Urban,197,"$65,556"
29334,16,23,39,59,Urban,"15,892","$66,533"
29335,1,14,27,44,Suburban,"5,644","$46,078"
29338,7,24,43,73,Urban,49,
29340,7,22,55,87,Urban,"20,549","$36,702"
29341,7,20,56,86,Urban,"19,436","$41,564"
29346,6,22,43,79,Urban,275,"$45,625"
29349,9,22,41,73,Urban,"34,215","$66,902"
29351,2,10,37,66,Urban,"1,470","$49,079"
29353,1,8,32,60,Suburban,"3,628","$55,769"
29355,2,8,34,65,Urban,855,"$54,112"
29356,0,17,29,47,Suburban,"8,392","$53,218"
29360,4,25,32,49,Urban,"22,143","$48,114"
29364,1,8,31,65,Suburban,622,"$23,917"
29365,15,23,38,60,Urban,"13,971","$75,257"
29368,6,22,46,82,Urban,207,
29369,13,21,37,61,Urban,"15,223","$79,740"
29370,1,5,23,46,Suburban,658,"$60,375"
29372,4,11,34,60,Suburban,"4,159","$52,000"
29373,5,10,34,65,Suburban,287,"$41,522"
29374,3,15,26,55,Suburban,"3,235","$50,588"
29375,16,23,38,57,Urban,71,
29376,11,21,38,64,Urban,"8,746","$68,707"
29377,15,23,38,61,Urban,571,"$40,463"
29378,9,22,45,70,Urban,68,
29379,2,16,45,78,Urban,"17,569","$38,626"
29384,3,6,24,47,Suburban,"3,442","$47,768"
29385,15,23,37,62,Urban,"7,476","$50,991"
29388,4,19,30,44,Suburban,"15,369","$68,506"
29401,13,15,18,22,Urban,"8,587","$88,311"
29403,14,15,17,22,Urban,"22,016","$54,904"
29404,14,16,18,25,Urban,"2,312","$61,406"
29405,14,15,18,23,Urban,"29,087","$44,256"
29406,15,15,17,24,Urban,"33,150","$40,797"
29407,14,15,18,23,Urban,"36,294","$67,486"
29409,14,15,18,22,Urban,"2,539","$103,250"
29410,15,15,18,23,Urban,"20,260","$76,094"
29412,10,15,18,22,Urban,"41,033","$87,763"
29414,14,16,18,25,Urban,"42,665","$76,576"
29418,15,16,18,25,Urban,"22,425","$46,080"
29420,15,16,18,24,Urban,"21,711","$62,256"
29424,13,15,17,22,Urban,"1,140",
29425,13,15,18,22,Urban,0,
29426,2,15,18,22,Suburban,"1,527","$40,804"
29429,1,13,16,21,Suburban,"4,176","$74,139"
29431,1,12,18,27,Suburban,"6,427","$52,976"
29432,0,3,10,32,Suburban,"2,625","$33,808"
29434,4,15,17,21,Suburban,671,
29435,1,12,19,25,Suburban,"4,919","$39,959"
29436,1,11,19,24,Suburban,"4,474","$49,136"
29437,0,9,19,25,Suburban,"2,214","$52,000"
29438,0,8,19,23,Suburban,"2,441","$61,507"
29439,7,14,18,22,Urban,944,"$72,426"
29440,2,10,21,36,Urban,"26,866","$46,233"
29445,14,15,18,27,Urban,"59,809","$69,944"
29446,0,3,19,29,Suburban,"1,202",
29448,0,10,16,26,Suburban,"2,769","$37,225"
29449,1,16,19,21,Suburban,"7,936","$53,030"
29450,2,15,16,21,Suburban,"2,569","$37,332"
29451,8,15,16,20,Urban,"4,383","$145,682"
29452,0,12,21,25,Suburban,204,"$49,297"
29453,0,5,20,29,Suburban,"1,200","$31,917"
29455,6,14,19,21,Urban,"24,354","$94,298"
29456,15,16,18,27,Urban,"32,237","$64,926"
29458,0,4,18,27,Suburban,"2,624","$42,286"
29461,10,16,19,28,Urban,"41,317","$70,032"
29464,11,15,17,20,Urban,"51,895","$96,679"
29466,11,15,17,21,Urban,"41,434","$111,201"
29468,1,6,19,27,Suburban,"1,953","$33,796"
29469,2,12,17,24,Suburban,695,"$74,063"
29470,6,15,18,21,Suburban,"4,726","$64,605"
29471,0,1,10,22,Rural,"1,357","$29,861"
29472,5,13,17,21,Suburban,"11,074","$64,350"
29474,1,10,19,25,Suburban,"1,720","$34,839"
29475,1,1,15,27,Suburban,"2,222","$32,398"
29477,0,2,14,21,Rural,"7,006","$48,898"
29479,1,9,18,31,Suburban,"6,704","$37,377"
29481,1,4,16,25,Suburban,"1,641","$37,902"
29482,8,15,16,20,Urban,"2,220","$157,743"
29483,12,16,20,28,Urban,"55,833","$65,713"
29485,14,16,19,26,Urban,"60,321","$76,290"
29486,12,16,18,26,Urban,"40,118","$78,453"
29487,2,14,19,21,Suburban,"2,504","$69,706"
29488,1,3,17,25,Suburban,"21,554","$41,147"
29492,15,15,17,21,Urban,"18,865","$105,833"
29493,1,1,11,25,Suburban,195,"$74,500"
29501,6,11,18,37,Urban,"47,145","$60,215"
29505,5,8,18,35,Urban,"25,355","$58,931"
29506,6,9,20,40,Urban,"20,733","$34,617"
29510,0,2,18,37,Suburban,"9,527","$39,261"
29511,2,12,18,26,Suburban,"5,640","$68,203"
29512,4,10,22,42,Urban,"18,131","$34,636"
29516,0,10,16,32,Suburban,929,"$38,906"
29518,1,5,14,31,Suburban,870,"$35,417"
29519,1,8,20,33,Suburban,328,
29520,1,5,13,40,Suburban,"12,998","$41,723"
29525,0,3,15,25,Rural,"1,914","$31,000"
29526,11,14,18,30,Urban,"46,605","$53,163"
29527,10,14,20,29,Urban,"26,659","$46,047"
29530,3,5,13,28,Suburban,"2,332","$46,250"
29532,5,10,18,32,Urban,"19,666","$35,504"
29536,1,6,21,39,Suburban,"16,005","$39,384"
29540,4,7,15,25,Suburban,"4,500","$32,735"
29541,5,8,20,34,Urban,"9,219","$47,618"
29543,2,5,16,37,Suburban,422,
29544,1,4,22,29,Suburban,"6,309","$51,735"
29545,0,6,20,34,Suburban,"1,780","$32,463"
29546,0,6,20,30,Suburban,"2,825","$32,685"
29547,1,6,23,37,Suburban,"2,243","$49,250"
29550,5,11,17,40,Urban,"29,684","$49,630"
29554,0,2,14,21,Rural,"8,819","$30,337"
29555,0,3,16,25,Rural,"5,959","$52,150"
29556,0,2,12,36,Suburban,"12,048","$40,779"
29560,1,6,15,26,Suburban,"12,420","$43,381"
29563,2,6,16,41,Suburban,"1,839","$35,259"
29564,0,3,17,37,Suburban,"1,185","$35,833"
29565,1,4,13,25,Rural,"6,956","$38,462"
29566,7,14,20,30,Urban,"19,441","$55,276"
29567,2,7,24,33,Suburban,445,"$26,500"
29568,2,13,16,26,Suburban,"15,427","$55,401"
29569,2,13,15,29,Suburban,"16,741","$42,371"
29570,1,5,23,32,Suburban,"3,846","$26,378"
29571,1,8,23,33,Suburban,"14,238","$35,183"
29572,11,13,16,29,Urban,"10,431","$60,747"
29574,1,4,23,32,Suburban,"9,432","$33,125"
29575,11,12,16,22,Urban,"18,971","$61,367"
29576,9,12,15,25,Urban,"32,394","$60,320"
29577,11,13,16,26,Urban,"34,068","$43,626"
29579,11,13,16,27,Urban,"47,118","$63,545"
29580,0,5,18,32,Suburban,"1,585","$41,648"
29581,1,5,23,38,Suburban,"4,573","$40,794"
29582,8,14,18,28,Urban,"19,036","$63,077"
29583,1,6,20,31,Suburban,"5,044","$36,953"
29584,1,5,12,35,Suburban,"2,632","$44,408"
29585,3,10,12,19,Suburban,"16,131","$72,077"
29588,10,13,16,24,Urban,"52,184","$54,305"
29589,1,8,22,31,Suburban,44,
29590,0,3,14,37,Suburban,"3,560","$52,679"
29591,1,5,13,27,Suburban,"4,936","$55,617"
29592,0,6,11,25,Rural,718,
29593,2,7,14,24,Suburban,"1,969","$28,077"
29594,1,6,21,31,Suburban,164,
29596,2,4,13,38,Suburban,"1,943","$29,966"
29601,15,27,36,46,Urban,"12,745","$65,866"
29605,16,25,35,47,Urban,"39,927","$57,406"
29607,16,24,35,48,Urban,"41,624","$61,623"
29609,15,26,36,47,Urban,"29,502","$55,511"
29611,18,27,36,47,Urban,"31,784","$40,130"
29613,15,27,36,46,Urban,"2,151",
29614,16,26,36,47,Urban,"1,820",
29615,16,26,37,50,Urban,"38,495","$67,337"
29617,16,26,37,47,Urban,"27,595","$45,665"
29620,2,10,30,51,Urban,"12,513","$48,101"
29621,7,25,30,44,Urban,"44,314","$67,330"
29624,6,23,29,44,Urban,"14,272","$28,404"
29625,9,21,32,49,Urban,"28,023","$50,548"
29626,7,19,31,47,Urban,"13,537","$52,569"
29627,3,17,27,37,Suburban,"16,236","$52,913"
29628,1,5,12,41,Suburban,"2,481","$28,771"
29630,10,24,36,48,Urban,"15,900","$45,970"
29631,9,22,35,50,Urban,"16,137","$47,376"
29634,9,21,35,51,Urban,"5,409",
29635,2,17,34,39,Suburban,"1,245","$59,423"
29638,2,9,26,39,Suburban,"3,861","$52,517"
29639,0,10,26,38,Suburban,"1,534","$45,272"
29640,16,24,36,47,Urban,"31,993","$53,495"
29642,18,24,37,47,Urban,"34,395","$71,345"
29643,1,9,21,45,Suburban,"2,563","$75,625"
29644,5,22,30,37,Suburban,"20,731","$58,750"
29645,4,21,29,39,Suburban,"10,563","$47,040"
29646,2,5,33,56,Urban,"27,562","$36,638"
29649,3,10,34,55,Urban,"27,004","$51,101"
29650,17,29,36,53,Urban,"37,664","$81,956"
29651,15,26,37,57,Urban,"51,256","$65,691"
29653,2,3,21,47,Suburban,"3,968","$45,842"
29654,0,16,28,32,Suburban,"9,892","$51,278"
29655,2,8,22,35,Suburban,"7,727","$43,950"
29657,13,23,38,46,Urban,"16,243","$54,164"
29658,1,7,19,46,Suburban,226,
29659,1,7,18,38,Suburban,116,"$250,001"
29661,13,27,39,48,Urban,"5,892","$55,615"
29662,14,24,33,39,Suburban,"14,677","$73,322"
29664,1,8,22,43,Suburban,"1,973","$44,491"
29665,8,19,33,52,Urban,171,
29666,2,4,16,52,Suburban,"6,127","$58,705"
29667,11,23,37,47,Urban,219,"$64,375"
29669,18,25,33,46,Urban,"12,637","$52,736"
29670,10,21,34,49,Urban,"10,163","$63,113"
29671,6,22,30,42,Suburban,"18,534","$58,242"
29672,5,20,33,53,Urban,"11,988","$67,016"
29673,18,25,35,45,Urban,"30,210","$61,864"
29676,1,10,29,38,Suburban,"5,830","$95,743"
29678,8,17,32,52,Urban,"22,983","$45,457"
29680,9,23,30,38,Suburban,"32,907","$83,871"
29681,11,21,32,41,Suburban,"65,829","$94,726"
29682,4,14,28,42,Suburban,"3,785","$69,134"
29683,13,27,38,46,Urban,482,"$70,902"
29684,4,10,25,37,Suburban,"5,501","$53,531"
29685,1,13,31,39,Suburban,"2,167","$71,200"
29686,1,7,27,40,Suburban,"1,015","$70,192"
29687,16,27,37,51,Urban,"41,861","$64,429"
29689,7,10,25,42,Suburban,"3,918","$54,844"
29690,12,26,38,50,Urban,"25,141","$57,803"
29691,5,19,33,51,Urban,"12,250","$44,287"
29692,2,9,29,36,Suburban,"5,034","$42,500"
29693,1,9,19,44,Suburban,"13,561","$43,316"
29696,2,10,28,43,Suburban,"5,416","$68,296"
29697,17,26,32,46,Urban,"14,552","$66,091"
29702,3,19,41,77,Suburban,"9,472","$42,757"
29704,7,24,40,56,Suburban,"3,417","$54,602"
29706,1,12,36,59,Suburban,"19,702","$46,236"
29707,22,37,47,70,Urban,"31,310","$99,417"
29708,25,40,53,69,Urban,"40,841","$116,756"
29709,1,3,17,45,Suburban,"5,668","$47,857"
29710,10,31,53,64,Suburban,"37,607","$72,748"
29712,4,17,38,60,Suburban,"2,025","$52,393"
29714,1,14,32,61,Suburban,"3,270","$54,938"
29715,24,39,49,69,Urban,"38,942","$92,678"
29717,1,18,38,72,Suburban,"1,391","$45,909"
29718,0,5,24,49,Suburban,"3,730","$55,338"
29720,4,22,43,70,Urban,"49,870","$53,489"
29724,4,16,36,60,Suburban,20,
29726,4,19,40,66,Suburban,"1,557","$67,381"
29727,0,4,21,47,Suburban,"2,214","$42,583"
29728,0,5,28,51,Suburban,"9,495","$36,339"
29729,1,11,35,60,Suburban,"2,156","$42,179"
29730,8,28,41,59,Suburban,"56,424","$52,795"
29732,8,27,43,60,Suburban,"57,377","$71,767"
29733,9,29,42,59,Suburban,"1,648",
29741,1,5,19,47,Suburban,"1,804","$58,393"
29742,2,20,41,67,Suburban,"2,449","$37,049"
29743,1,21,39,71,Suburban,"2,057","$60,290"
29745,6,26,43,62,Suburban,"33,329","$65,179"
29801,4,17,30,34,Urban,"28,970","$45,682"
29803,6,16,27,33,Urban,"38,470","$71,707"
29805,2,9,26,34,Suburban,"5,448","$67,873"
29809,8,16,23,34,Urban,"2,469","$49,167"
29810,0,1,6,23,Suburban,"3,682","$23,163"
29812,1,2,12,28,Suburban,"10,612","$38,025"
29816,13,17,22,33,Urban,961,"$34,121"
29817,0,1,6,28,Rural,"4,310","$35,228"
29819,2,2,22,42,Suburban,"1,659","$52,409"
29821,10,14,18,24,Suburban,"1,154","$73,609"
29824,1,14,19,30,Suburban,"8,360","$48,990"
29826,1,4,20,30,Suburban,233,
29827,0,1,4,23,Suburban,"4,001","$42,668"
29828,11,16,22,33,Urban,645,"$37,422"
29829,11,16,27,34,Urban,"11,243","$59,617"
29831,1,15,17,24,Suburban,"4,431","$43,000"
29832,0,11,26,34,Suburban,"5,192","$40,417"
29834,13,16,22,33,Urban,646,"$44,318"
29835,0,8,19,30,Suburban,"6,018","$52,895"
29836,1,1,9,25,Suburban,260,
29838,2,13,19,25,Suburban,571,"$78,523"
29840,0,3,16,40,Suburban,262,"$36,784"
29841,13,17,21,35,Urban,"32,700","$59,704"
29842,9,14,17,30,Suburban,"7,673","$44,186"
29843,0,1,4,12,Rural,"1,310","$55,096"
29844,0,15,18,28,Suburban,130,"$45,938"
29845,0,12,18,27,Suburban,"1,175","$52,675"
29847,3,14,23,34,Suburban,"5,045","$55,000"
29848,0,2,22,33,Suburban,772,"$46,364"
29849,0,1,4,9,Rural,390,"$46,250"
29851,11,16,25,33,Urban,"8,955","$54,207"
29853,1,3,21,30,Suburban,"6,352","$42,054"
29856,2,6,23,32,Suburban,"3,169","$41,992"
29860,13,16,23,35,Urban,"15,788","$83,626"
29899,0,4,20,30,Suburban,945,
29902,5,11,17,33,Urban,"16,270","$62,537"
29904,5,9,23,33,Urban,923,
29905,5,11,18,33,Urban,"1,106",
29906,5,12,17,33,Urban,"25,880","$53,808"
29907,4,6,28,29,Urban,"14,673","$78,199"
29909,5,11,14,24,Suburban,"21,794","$78,967"
29910,11,13,17,24,Urban,"46,606","$83,292"
29911,0,1,6,20,Suburban,"1,404","$37,614"
29912,0,7,14,29,Suburban,0,
29915,3,13,13,19,Suburban,533,"$136,413"
29916,0,3,10,31,Suburban,"1,989","$67,961"
29918,0,1,9,23,Suburban,"5,429","$30,259"
29920,2,5,15,28,Suburban,"11,032","$64,215"
29921,0,2,12,20,Suburban,511,"$71,667"
29922,0,2,17,21,Suburban,"1,042","$31,209"
29923,0,1,7,21,Suburban,176,"$28,250"
29924,0,2,7,23,Suburban,"4,725","$46,723"
29926,6,13,14,29,Urban,"25,519","$88,464"
29927,6,13,18,19,Suburban,"9,443","$56,429"
29928,6,13,13,26,Urban,"14,857","$88,170"
29929,0,1,9,27,Suburban,"1,041","$51,765"
29932,0,0,8,23,Suburban,184,
29934,0,4,16,19,Suburban,612,"$45,192"
29935,5,10,21,32,Urban,"3,825","$57,478"
29936,2,7,14,26,Suburban,"12,708","$38,615"
29939,0,2,12,19,Suburban,180,"$38,281"
29940,2,6,16,28,Suburban,"4,350","$45,902"
29941,2,6,13,30,Suburban,143,"$101,591"
29943,1,6,16,20,Suburban,603,"$35,425"
29944,0,1,7,26,Suburban,"4,122","$37,101"
29945,0,5,11,31,Suburban,"4,419","$46,528"
30002,44,69,84,98,Urban,"6,025","$79,091"
30004,29,64,84,101,Urban,"66,315","$129,724"
30005,35,67,87,100,Urban,"40,309","$152,326"
30008,28,63,85,97,Urban,"35,023","$60,739"
30009,35,67,85,101,Urban,"19,922","$136,384"
30011,21,49,80,94,Urban,"18,377","$73,195"
30012,29,61,82,97,Urban,"33,140","$51,001"
30013,26,53,82,95,Urban,"25,205","$69,137"
30014,10,43,71,92,Urban,"39,551","$59,442"
30016,8,41,70,92,Urban,"57,834","$65,141"
30017,30,62,84,94,Urban,"24,782","$104,761"
30018,5,33,64,87,Suburban,89,"$80,288"
30019,23,53,81,95,Urban,"47,152","$103,700"
30021,42,70,83,98,Urban,"25,987","$42,481"
30022,37,70,86,99,Urban,"65,433","$129,303"
30024,32,62,84,96,Urban,"83,818","$127,374"
30025,3,20,51,80,Suburban,"10,811","$86,573"
30028,17,49,80,99,Urban,"32,232","$115,816"
30030,42,70,84,98,Urban,"31,856","$112,145"
30032,43,69,84,99,Urban,"45,107","$45,436"
30033,45,69,84,97,Urban,"31,144","$94,124"
30034,37,67,84,96,Urban,"44,450","$54,828"
30035,36,67,83,99,Urban,"22,793","$46,169"
30038,36,61,83,97,Urban,"40,902","$61,050"
30039,32,67,83,96,Urban,"48,485","$81,425"
30040,22,55,82,99,Urban,"75,151","$114,900"
30041,23,54,82,99,Urban,"72,535","$124,517"
30043,33,63,83,96,Urban,"88,458","$81,640"
30044,34,67,85,98,Urban,"99,613","$68,644"
30045,31,62,85,94,Urban,"45,465","$81,867"
30046,33,65,85,96,Urban,"39,763","$54,018"
30047,36,69,83,95,Urban,"67,842","$76,498"
30052,26,59,83,94,Urban,"73,299","$81,222"
30054,7,35,67,86,Suburban,"12,294","$68,226"
30055,2,13,50,77,Suburban,"3,857","$78,284"
30056,2,13,49,77,Suburban,"2,358","$65,625"
30058,34,62,84,96,Urban,"62,716","$59,549"
30060,33,65,86,98,Urban,"39,490","$53,414"
30062,34,65,87,100,Urban,"63,418","$115,953"
30064,27,63,85,96,Urban,"49,178","$101,060"
30066,31,63,86,101,Urban,"58,846","$101,080"
30067,38,64,87,98,Urban,"45,584","$64,149"
30068,38,67,87,101,Urban,"33,554","$131,155"
30070,13,49,76,92,Urban,108,"$30,000"
30071,39,71,87,99,Urban,"25,602","$54,835"
30072,40,70,83,97,Urban,655,"$64,688"
30075,38,67,85,101,Urban,"55,529","$137,925"
30076,40,68,86,101,Urban,"47,070","$98,646"
30078,32,68,83,94,Urban,"41,311","$81,438"
30079,42,69,84,98,Urban,"4,042","$55,784"
30080,39,67,85,99,Urban,"53,270","$77,728"
30082,37,65,85,99,Urban,"26,161","$96,381"
30083,40,70,83,97,Urban,"61,522","$45,964"
30084,42,71,85,98,Urban,"38,784","$73,309"
30087,38,70,84,98,Urban,"37,933","$86,143"
30088,36,69,84,97,Urban,"30,762","$53,508"
30090,34,63,87,97,Urban,0,
30092,39,72,85,99,Urban,"36,526","$66,062"
30093,38,71,86,99,Urban,"52,048","$47,288"
30094,28,57,83,96,Urban,"34,248","$74,867"
30096,36,67,87,99,Urban,"68,709","$63,084"
30097,34,68,87,98,Urban,"45,646","$111,966"
30101,21,54,82,98,Urban,"62,337","$93,591"
30102,24,62,87,99,Urban,"44,289","$76,648"
30103,4,22,55,102,Urban,"14,387","$64,255"
30104,3,15,33,75,Suburban,"5,082","$60,554"
30105,3,9,31,59,Suburban,"2,158","$59,063"
30106,29,61,82,96,Urban,"23,401","$60,226"
30107,3,27,65,92,Suburban,"16,089","$88,258"
30108,2,5,22,57,Suburban,"7,611","$47,235"
30110,2,9,35,66,Suburban,"14,386","$59,379"
30111,32,63,86,98,Urban,0,
30113,2,10,30,66,Suburban,"5,235","$68,108"
30114,16,53,82,108,Urban,"56,623","$83,142"
30115,21,58,84,102,Urban,"49,719","$97,887"
30116,3,13,41,70,Suburban,"23,951","$63,809"
30117,3,7,35,66,Suburban,"36,311","$48,801"
30118,3,6,35,67,Suburban,984,
30120,11,31,70,106,Urban,"41,212","$68,743"
30121,13,36,75,104,Urban,"25,199","$63,839"
30122,29,59,79,96,Urban,"25,716","$52,955"
30124,3,7,26,50,Suburban,"2,970","$70,233"
30125,2,11,32,63,Suburban,"23,384","$45,664"
30126,31,65,83,99,Urban,"43,134","$84,756"
30127,24,57,79,98,Urban,"73,312","$88,981"
30132,17,41,74,101,Urban,"46,387","$86,831"
30134,19,49,76,95,Urban,"44,552","$59,126"
30135,19,48,75,95,Urban,"66,599","$80,193"
30137,19,42,80,105,Urban,"2,137","$55,859"
30139,1,12,43,89,Suburban,"4,620","$58,034"
30141,20,54,77,99,Urban,"23,573","$76,635"
30143,3,16,53,90,Suburban,"24,681","$75,261"
30144,25,61,84,99,Urban,"58,952","$79,839"
30145,2,16,41,85,Suburban,"8,752","$69,797"
30147,4,8,32,62,Suburban,"5,000","$52,375"
30148,2,19,51,83,Suburban,905,"$80,761"
30149,6,19,46,89,Urban,"2,021","$181,136"
30152,24,58,82,96,Urban,"43,972","$108,546"
30153,2,15,37,76,Suburban,"17,836","$50,010"
30157,18,43,74,101,Urban,"49,757","$75,915"
30161,7,18,45,92,Urban,"34,529","$49,613"
30165,5,14,45,75,Urban,"41,330","$55,448"
30168,31,64,82,97,Urban,"24,737","$52,450"
30170,1,8,29,61,Suburban,"3,016","$69,819"
30171,1,18,48,94,Suburban,"2,603","$71,071"
30173,4,13,36,76,Suburban,"6,825","$44,032"
30175,2,11,43,90,Suburban,"5,523","$61,953"
30176,1,7,29,61,Suburban,"7,686","$47,374"
30177,2,18,58,89,Suburban,"1,393",
30178,10,28,64,102,Urban,"3,654","$59,305"
30179,8,29,61,89,Urban,"18,370","$70,569"
30180,9,31,65,91,Urban,"39,825","$80,649"
